author_name,last_name,first_name,title,birthdate,deathdate,misc1,misc2,misc3,misc4,,misc5,count,fraction_total
"Propertius, Sextus.",Propertius,Sextus,,,,,,,,,,1,0.00010591
"Diodorus, Siculus.",Diodorus,Siculus,,,,,,,,,,1,0.00010591
"Simpson, Sidrach, 1600?-1655.",Simpson,Sidrach,, 1600?,1655,,,,,,,1,0.00010591
"Ashe, Simeon, d. 1662.",Ashe,Simeon,,,1662,,,,,,,1,0.00010591
"Moreau, Simeon, d. 1810.",Moreau,Simeon,,,1810,,,,,,,1,0.00010591
"Tyssot de Patot, Simon, b. 1655.",Tyssot de Patot,Simon,,1655,,,,,,,,1,0.00010591
"Ford, Simon, 1619?-1699.",Ford,Simon,, 1619?,1699,,,,,,,1,0.00010591
"Lovat, Simon Fraser, Lord, 1667?-1747.",Fraser,Simon,, 1667?,1747,,,,,,,1,0.00010591
"Linguet, Simon Nicolas Henri, 1736-1794.",Linguet,Simon Nicolas Henri,,1736,1794,,,,,,,1,0.00010591
"Search, Simon.",Search,Simon,,,,,,,,,,1,0.00010591
"Bethel, Slingsby, 1617-1697.",Bethel,Slingsby,,1617,1697,,,,,,,1,0.00010591
"Loftus, Smyth.",Loftus,Smyth,,,,,,,,,,1,0.00010591
"Jenyns, Soame, 1904-",Jenyns,Soame,,,1904,,,,,,,1,0.00010591
"Lee, Sophia, 1750-1824.",Lee,Sophia,,1750,1824,,,,,,,1,0.00010591
"Crowder, Stanley, d. 1798.",Crowder,Stanley,,,1798,,,,,,,1,0.00010591
"Crisp, Stephen, 1628-1692.",Crisp,Stephen,,1628,1692,,,,,,,1,0.00010591
"Storace, Stephen, 1762-1796.",Storace,Stephen,,1762,1796,,,,,,,1,0.00010591
"Leake, Stephen Martin 1702-1773.",Leake,Stephen Martin,,1702,1773,,,,,,,1,0.00010591
"Fovargue, Stephen.",Fovargue,Stephen,,,,,,,,,,1,0.00010591
"Cogan, T. 1736-1818.",Cogan,T,,1736,1818,,,,,,,1,0.00010591
"Tournay, T.",Tournay,T,,,,,,,,,,1,0.00010591
"Underwood, T.",Underwood,T,,,,,,,,,,1,0.00010591
"Cadell, T. (Thomas), 1742-1802.",Cadell,T (Thomas),,1742,1802,,,,,,,1,0.00010591
"Christian, T. P.",Christian,T P,,,,,,,,,,1,0.00010591
"Robinson, Tancred, Sir, d. 1748.",Robinson,Tancred,,,1748,,,,,,,1,0.00010591
"Muilman, Teresia Constantia, 1709-1765.",Muilman,Teresia Constantia,,1709,1765,,,,,,,1,0.00010591
"Alexander, the coppersmith.",Alexander,the coppersmith,,,,,,,,,,1,0.00010591
"MacKenna, Theobald, d. 1808,",MacKenna,Theobald,,,1808,,,,,,,1,0.00010591
"Whitfeild, Theodosia, fl. 1727.",Whitfeild,Theodosia,, fl. 1727.,,,,,,,,1,0.00010591
"Evans, Theophilus, 1694-1767.",Evans,Theophilus,,1694,1767,,,,,,,1,0.00010591
"Cibber, Theophilus, 1703-1758.",Cibber,Theophilus,,1703,1758,,,,,,,1,0.00010591
"Lucas, Theophilus, fl. 1714.",Lucas,Theophilus,, fl. 1714.,,,,,,,,1,0.00010591
"Rationalis, Theophilus, pseud.",Rationalis,Theophilus,,,,,,,,,,1,0.00010591
"Milles, Tho. 1550?-1627?",Milles,Tho,,1550?,1627?,,,,,,,1,0.00010591
"Goad, Thomas, 1576-1638.",Goad,Thomas,,1576,1638,,,,,,,1,0.00010591
"Hobbes, Thomas, 1588-1679.",Hobbes,Thomas,,1588,1679,,,,,,,1,0.00010591
"White, Thomas, 1593-1676.",White,Thomas,,1593,1676,,,,,,,1,0.00010591
"Shepard, Thomas, 1605-1649.",Shepard,Thomas,,1605,1649,,,,,,,1,0.00010591
"Herbert, Thomas, Sir, 1606-1682.",Herbert,Thomas,,1606,1682,,,,,,,1,0.00010591
"Brooks, Thomas, 1608-1680.",Brooks,Thomas,,1608,1680,,,,,,,1,0.00010591
"Long, Thomas, 1621-1707.",Long,Thomas,,1621,1707,,,,,,,1,0.00010591
"Papillon, Thomas, 1623-1702.",Papillon,Thomas,,1623,1702,,,,,,,1,0.00010591
"Leeds, Thomas Osborne, Duke of, 1631-1712.",Osborne,Thomas,,1631,1712,,,,,,,1,0.00010591
"Tryon, Thomas, 1634-1703.",Tryon,Thomas,,1634,1703,,,,,,,1,0.00010591
"Bainbrigg, Thomas, 1636-1703.",Bainbrigg,Thomas,,1636,1703,,,,,,,1,0.00010591
"Rymer, Thomas, 1641-1713.",Rymer,Thomas,,1641,1713,,,,,,,1,0.00010591
"Crenius, Thomas, 1648-1728.",Crenius,Thomas,,1648,1728,,,,,,,1,0.00010591
"Lynford, Thomas, 1650-1724.",Lynford,Thomas,,1650,1724,,,,,,,1,0.00010591
"D'Urfey, Thomas, 1653-1723.",D'Urfey,Thomas,,1653,1723,,,,,,,1,0.00010591
"Baker, Thomas, 1656-1740.",Baker,Thomas,,1656,1740,,,,,,,1,0.00010591
"Bray, Thomas, 1658-1730.",Bray,Thomas,,1658,1730,,,,,,,1,0.00010591
"Story, Thomas, 1662-1742.",Story,Thomas,,1662,1742,,,,,,,1,0.00010591
"Emlyn, Thomas, 1663-1741.",Emlyn,Thomas,,1663,1741,,,,,,,1,0.00010591
"Gooch, Thomas, 1674-1754.",Gooch,Thomas,,1674,1754,,,,,,,1,0.00010591
"Pyle, Thomas, 1674-1756.",Pyle,Thomas,,1674,1756,,,,,,,1,0.00010591
"Ruddiman, Thomas, 1674-1757.",Ruddiman,Thomas,,1674,1757,,,,,,,1,0.00010591
"Chalkley, Thomas, 1675-1741.",Chalkley,Thomas,,1675,1741,,,,,,,1,0.00010591
"Hanmer, Thomas, Sir, 1677-1746.",Hanmer,Thomas,,1677,1746,,,,,,,1,0.00010591
"Bradbury, Thomas, 1677-1759.",Bradbury,Thomas,,1677,1759,,,,,,,1,0.00010591
"Symmes, Thomas, 1678-1725.",Symmes,Thomas,,1678,1725,,,,,,,1,0.00010591
"Haywood, Thomas, 1678-1746.",Haywood,Thomas,,1678,1746,,,,,,,1,0.00010591
"Prior, Thomas, 1681-1751.",Prior,Thomas,,1681,1751,,,,,,,1,0.00010591
"Nettleton, Thomas, 1683-1742.",Nettleton,Thomas,,1683,1742,,,,,,,1,0.00010591
"Mangey, Thomas, 1688-1755.",Mangey,Thomas,,1688,1755,,,,,,,1,0.00010591
"Herring, Thomas, 1693-1757.",Herring,Thomas,,1693,1757,,,,,,,1,0.00010591
"Gent, Thomas, 1693-1778.",Gent,Thomas,,1693,1778,,,,,,,1,0.00010591
"Shaw, Thomas, 1694-1751.",Shaw,Thomas,,1694,1751,,,,,,,1,0.00010591
"Martin, Thomas, 1697-1771.",Martin,Thomas,,1697,1771,,,,,,,1,0.00010591
"Hervey, Thomas, 1699-1775.",Hervey,Thomas,,1699,1775,,,,,,,1,0.00010591
"Amory, Thomas, 1701-1774.",Amory,Thomas,,1701,1774,,,,,,,1,0.00010591
"Hayter, Thomas, 1702-1762.",Hayter,Thomas,,1702,1762,,,,,,,1,0.00010591
"Scott, Thomas, 1705-1775.",Scott,Thomas,,1705,1775,,,,,,,1,0.00010591
"Flower, Thomas, 1706-1767.",Flower,Thomas,,1706,1767,,,,,,,1,0.00010591
"Phillips, Thomas 1708-1774.",Phillips,Thomas,,1708,1774,,,,,,,1,0.00010591
"Hartley, Thomas, 1708-1784.",Hartley,Thomas,,1708,1784,,,,,,,1,0.00010591
"Mercer, Thomas, b. 1709.",Mercer,Thomas,,1709,,,,,,,,1,0.00010591
"Reid, Thomas, 1710-1796.",Reid,Thomas,,1710,1796,,,,,,,1,0.00010591
"Hutchinson, Thomas, 1711-1780.",Hutchinson,Thomas,,1711,1780,,,,,,,1,0.00010591
"Bond, Thomas, 1712-1784.",Bond,Thomas,,1712,1784,,,,,,,1,0.00010591
"Balguy, Thomas, 1716-1795.",Balguy,Thomas,,1716,1795,,,,,,,1,0.00010591
"Wagstaffe, Thomas, 1724-1804.",Wagstaffe,Thomas,,1724,1804,,,,,,,1,0.00010591
"Tyers, Thomas, 1726-1787.",Tyers,Thomas,,1726,1787,,,,,,,1,0.00010591
"Hull, Thomas, 1728-1808.",Hull,Thomas,,1728,1808,,,,,,,1,0.00010591
"Longman, Thomas 1731-1797.",Longman,Thomas,,1731,1797,,,,,,,1,0.00010591
"Rumbold, Thomas, Sir, bart., 1736-1791.",Rumbold,Thomas,,1736,1791,,,,,,,1,0.00010591
"Letchworth, Thomas, 1738-1784.",Letchworth,Thomas,,1738,1784,,,,,,,1,0.00010591
"Falconer, Thomas, 1738-1792.",Falconer,Thomas,,1738,1792,,,,,,,1,0.00010591
"Percival, Thomas, 1740-1804.",Percival,Thomas,,1740,1804,,,,,,,1,0.00010591
"Tomkins, Thomas, 1743-1816,",Tomkins,Thomas,,1743,1816,,,,,,,1,0.00010591
"Effingham, Thomas Howard, 3d earl of, 1746-1791.",Howard,Thomas,,1746,1791,,,,,,,1,0.00010591
"Day, Thomas, 1748-1789.",Day,Thomas,,1748,1789,,,,,,,1,0.00010591
"Spence, Thomas, 1750-1814.",Spence,Thomas,,1750,1814,,,,,,,1,0.00010591
"Erskine, Thomas, Baron, 1750-1823.",Erskine,Thomas,,1750,1823,,,,,,,1,0.00010591
"Chatterton, Thomas, 1752-1770.",Chatterton,Thomas,,1752,1770,,,,,,,1,0.00010591
"Payne, Thomas 1752-1831.",Payne,Thomas,,1752,1831,,,,,,,1,0.00010591
"Bowdler, Thomas, 1754-1825.",Bowdler,Thomas,,1754,1825,,,,,,,1,0.00010591
"Rennell, Thomas, 1754-1840.",Rennell,Thomas,,1754,1840,,,,,,,1,0.00010591
"Busby, Thomas, 1755-1838.",Busby,Thomas,,1755,1838,,,,,,,1,0.00010591
"Taylor, Thomas, 1758-1835,",Taylor,Thomas,,1758,1835,,,,,,,1,0.00010591
"Keith, Thomas, 1759-1824.",Keith,Thomas,,1759,1824,,,,,,,1,0.00010591
"Park, Thomas, 1759-1834.",Park,Thomas,,1759,1834,,,,,,,1,0.00010591
"Russell, Thomas, 1762-1788.",Russell,Thomas,,1762,1788,,,,,,,1,0.00010591
"Monro, Thomas, 1764-1815.",Monro,Thomas,,1764,1815,,,,,,,1,0.00010591
"Muir, Thomas, 1765-1798.",Muir,Thomas,,1765,1798,,,,,,,1,0.00010591
"Comber, Thomas, 1765-1835.",Comber,Thomas,,1765,1835,,,,,,,1,0.00010591
"Hoccleve, Thomas, 1370?-1450?",Hoccleve,Thomas,, 1370?,1450?,,,,,,,1,0.00010591
"Elyot, Thomas, Sir, 1490?-1546.",Elyot,Thomas,, 1490?,1546,,,,,,,1,0.00010591
"Skinner, Thomas, 1629?-1679.",Skinner,Thomas,, 1629?,1679,,,,,,,1,0.00010591
"Tomkins, Thomas, 1637?-1675.",Tomkins,Thomas,, 1637?,1675,,,,,,,1,0.00010591
"Shadwell, Thomas, 1642?-1692.",Shadwell,Thomas,, 1642?,1692,,,,,,,1,0.00010591
"Shadwell, Thomas, 1642?-1692.",Shadwell,Thomas,, 1642?,1692,,,,,,,1,0.00010591
"Goodwin, Thomas, 1650?-1716?",Goodwin,Thomas,, 1650?,1716?,,,,,,,1,0.00010591
"Crosby, Thomas, 1685?-1750?",Crosby,Thomas,, 1685?,1750?,,,,,,,1,0.00010591
"Clarke, Thomas, accountant.",Clarke,Thomas,,,,,,,,,,1,0.00010591
"Dawson, Thomas, D. D.",Dawson,Thomas,,,,,,,,,,1,0.00010591
"Douglas, Thomas, fl. 1661.",Douglas,Thomas,, fl. 1661.,,,,,,,,1,0.00010591
"Hobson, Thomas, b. 1713 or 14.",Hobson,Thomas,,1713 or 14.,,,,,,,,1,0.00010591
"Barnett, Thomas, b. ca. 1677.",Barnett,Thomas,,ca. 1677.,,,,,,,,1,0.00010591
"Rogers, Thomas, d. 1616.",Rogers,Thomas,,,1616,,,,,,,1,0.00010591
"Walkington, Thomas, -1621.",Walkington,Thomas,,,1621,,,,,,,1,0.00010591
"Beard, Thomas, d. 1632.",Beard,Thomas,,,1632,,,,,,,1,0.00010591
"Crawfurd, Thomas d. 1662.",Crawfurd,Thomas,,,1662,,,,,,,1,0.00010591
"Freke, Thomas, d. 1716.",Freke,Thomas,,,1716,,,,,,,1,0.00010591
"Bisse, Thomas, d. 1731.",Bisse,Thomas,,,1731,,,,,,,1,0.00010591
"Morgan, Thomas, d. 1743.",Morgan,Thomas,,,1743,,,,,,,1,0.00010591
"Barnardiston, Thomas, d. 1752.",Barnardiston,Thomas,,,1752,,,,,,,1,0.00010591
"Fitzgerald, Thomas d. 1752.",Fitzgerald,Thomas,,,1752,,,,,,,1,0.00010591
"Bayes, Thomas, d. 1761.",Bayes,Thomas,,,1761,,,,,,,1,0.00010591
"Comber, Thomas, d. 1778.",Comber,Thomas,,,1778,,,,,,,1,0.00010591
"Dilworth, Thomas, d. 1780.",Dilworth,Thomas,,,1780,,,,,,,1,0.00010591
"Dickens, Thomas, d. 1789.",Dickens,Thomas,,,1789,,,,,,,1,0.00010591
"Robertson, Thomas, d. 1799.",Robertson,Thomas,,,1799,,,,,,,1,0.00010591
"Stone, Thomas, d. 1815.",Stone,Thomas,,,1815,,,,,,,1,0.00010591
"Witherby, Thomas, d. 1830.",Witherby,Thomas,,,1830,,,,,,,1,0.00010591
"Newton, Thomas, d. 1843.",Newton,Thomas,,,1843,,,,,,,1,0.00010591
"Hitt, Thomas, d. 1770?",Hitt,Thomas,,,1770?,,,,,,,1,0.00010591
"Osborne, Thomas, bookseller, London.",Osborne,Thomas,,,,,,,,,,1,0.00010591
"Shaw, Thomas, of Queen's College, Oxford.",Shaw,Thomas,,,,,,,,,,1,0.00010591
"Medley, Thomas, esq.,pseud.",Medley,Thomas,,,,,,,,,,1,0.00010591
"Becket, Thomas.",Becket,Thomas,,,,,,,,,,1,0.00010591
"Townshend, Thomas, of Gray's Inn.",Townshend,Thomas,,,,,,,,,,1,0.00010591
"Whiting, Thomas,",Whiting,Thomas,,,,,,,,,,1,0.00010591
"Arne, Thomas Augustine, 1710-1778.",Arne,Thomas Augustine,,1710,1778,,,,,,,1,0.00010591
"Fosbroke, Thomas Dudley, 1770-1842.",Fosbroke,Thomas Dudley,,1770,1842,,,,,,,1,0.00010591
"Hill, Thomas Ford.",Hill,Thomas Ford,,,,,,,,,,1,0.00010591
"O'Beirne, Thomas Lewis, 1748?-1823.",O'Beirne,Thomas Lewis,, 1748?,1823,,,,,,,1,0.00010591
"MacMahon, Thomas O'Brien, fl. 1777.",MacMahon,Thomas O'Brien,, fl. 1777.,,,,,,,,1,0.00010591
"Parkinson, Thomas.",Parkinson,Thomas,,,1747,,,,,,,1,0.00010591
"Barton, Thomas.",Barton,Thomas,,,,,,,,,,1,0.00010591
"Battye, Thomas.",Battye,Thomas,,,,,,,,,,1,0.00010591
"Becket, Thomas.",Becket,Thomas,,,,,,,,,,1,0.00010591
"Beverley, Thomas.",Beverley,Thomas,,,,,,,,,,1,0.00010591
"Bowman, Thomas.",Bowman,Thomas,,,,,,,,,,1,0.00010591
"Breaks, Thomas.",Breaks,Thomas,,,,,,,,,,1,0.00010591
"Broughton, Thomas.",Broughton,Thomas,,,,,,,,,,1,0.00010591
"Daniels, Thomas.",Daniels,Thomas,,,,,,,,,,1,0.00010591
"Dix, Thomas.",Dix,Thomas,,,,,,,,,,1,0.00010591
"Henchman, Thomas.",Henchman,Thomas,,,,,,,,,,1,0.00010591
"Hodges, Thomas.",Hodges,Thomas,,,,,,,,,,1,0.00010591
"Howel, Thomas.",Howel,Thomas,,,,,,,,,,1,0.00010591
"Johnston, Thomas.",Johnston,Thomas,,,,,,,,,,1,0.00010591
"Macdonald, Thomas.",Macdonald,Thomas,,,,,,,,,,1,0.00010591
"Milward, Thomas.",Milward,Thomas,,,,,,,,,,1,0.00010591
"Mulso, Thomas.",Mulso,Thomas,,,,,,,,,,1,0.00010591
"Nevile, Thomas.",Nevile,Thomas,,,,,,,,,,1,0.00010591
"Peacock, Thomas.",Peacock,Thomas,,,,,,,,,,1,0.00010591
"Sadler, Thomas.",Sadler,Thomas,,,,,,,,,,1,0.00010591
"Todd, Thomas.",Todd,Thomas,,,,,,,,,,1,0.00010591
"Wentworth, Thomas.",Wentworth,Thomas,,,,,,,,,,1,0.00010591
"Weston, Thomas.",Weston,Thomas,,,,,,,,,,1,0.00010591
"Whiting, Thomas.",Whiting,Thomas,,,,,,,,,,1,0.00010591
"Straightforward, Timmy, pseud.",Straightforward,Timmy,,,,,,,,,,1,0.00010591
"Cunningham, Timothy, d. 1789.",Cunningham,Timothy,,,1789,,,,,,,1,0.00010591
"Goodwin, Timothy.",Goodwin,Timothy,,,,,,,,,,1,0.00010591
"Knight, Titus.",Knight,Titus,,,,,,,,,,1,0.00010591
"Swinden, Tobias, 1659-1719.",Swinden,Tobias,,1659,1719,,,,,,,1,0.00010591
"Meanwell, Toby, pseud.",Meanwell,Toby,,,,,,,,,,1,0.00010591
"Muhammad 'AliÌ„ KhaÌ„n, Umdat al-Mulk Anwar al-Din, nawab of Arcot, 1717?-1795.",Muhammad Ali Khan,Umdat al-Mulk Anwar al-Din,, 1717?,1795,,,,,,,1,0.00010591
"Cerri, Urbano.",Cerri,Urbano,,,,,,,,,,1,0.00010591
"Mandey, Venterus.",Mandey,Venterus,,,,,,,,,,1,0.00010591
"ParadeÌ€s, Victor Claude Antoine Robert, comte de, 1752-1786?",de Paradès,Victor Claude Antoine Robert,,1752,1786?,,,,,,,1,0.00010591
"Perronet, Vincent, 1693-1785.",Perronet,Vincent,,1693,1785,,,,,,,1,0.00010591
"Bourne, Vincent, 1695-1747.",Bourne,Vincent,,1695,1747,,,,,,,1,0.00010591
"Gookin, Vincent, 1616?-1659.",Gookin,Vincent,, 1616?,1659,,,,,,,1,0.00010591
"Gibson, W. 1680?-1750.",Gibson,W,,1680?,1750,,,,,,,1,0.00010591
"Turner, W. fl. 1687-1701.",Turner,W,,fl. 1687-1701.,,,,,,,,1,0.00010591
"Amphlett, W. fl. 1796-1819.",Amphlett,W,,fl. 1796-1819.,,,,,,,,1,0.00010591
"Harrod, W. d. 1819.",Harrod,W,,,1819,,,,,,,1,0.00010591
"Fox, W.",Fox,W,,,,,,,,,,1,0.00010591
"Brown, W.",Brown,W,,,,,,,,,,1,0.00010591
"Dale, W.",Dale,W,,,,,,,,,,1,0.00010591
"Dyer, W.",Dyer,W,,,,,,,,,,1,0.00010591
"Flower, W.",Flower,W,,,,,,,,,,1,0.00010591
"Oppenheim, W.",Oppenheim,W,,,,,,,,,,1,0.00010591
"Dilworth, W. H.",Dilworth,W H,,,,,,,,,,1,0.00010591
"Alldridge, W. J.",Alldridge,W J,,,,,,,,,,1,0.00010591
"Craig, W. M. ca. 1765-ca. 1834.",Craig,W M,,ca. 1765,1834,,,,,,,1,0.00010591
"Oulton, Walley Chamberlain, 1770?-1820?",Oulton,Walley Chamberlain,, 1770?,1820?,,,,,,,1,0.00010591
"Raleigh, Walter, Sir, 1552?-1618.",Raleigh,Walter,, 1552?,1618,,,,,,,1,0.00010591
"Harris, Walter, 17th/18th cent.",Harris,Walter,, 17th/18th cent.,,,,,,,,1,0.00010591
"Cross, Walter, M.A.",Cross,Walter,,,,,,,,,,1,0.00010591
"Gidde, Walter.",Gidde,Walter,,,,,,,,,,1,0.00010591
"Morgan, Walter.",Morgan,Walter,,,,,,,,,,1,0.00010591
"Smith, Walter.",Smith,Walter,,,,,,,,,,1,0.00010591
"Lee, Weyman.",Lee,Weyman,,,,,,,,,,1,0.00010591
"Bulstrode, Whitelocke",Bulstrode,Whitelocke,,,,,,,,,,1,0.00010591
"Sliford, Wililam.",Sliford,Wililam,,,,,,,,,,1,0.00010591
"Bolts, Willem, 1740?-1808.",Bolts,Willem,, 1740?,1808,,,,,,,1,0.00010591
"Lambarde, William, 1536-1601.",Lambarde,William,,1536,1601,,,,,,,1,0.00010591
"Fulke, William, 1538-1589.",Fulke,William,,1538,1589,,,,,,,1,0.00010591
"Monson, William, Sir, 1569-1643.",Monson,William,,1569,1643,,,,,,,1,0.00010591
"Sommer, William, 1598-1669.",Sommer,William,,1598,1669,,,,,,,1,0.00010591
"Prynne, William, 1600-1669.",Prynne,William,,1600,1669,,,,,,,1,0.00010591
"Sherwin, William, 1607-1687?",Sherwin,William,,1607,1687?,,,,,,,1,0.00010591
"Rait, William, 1617-1670.",Rait,William,,1617,1670,,,,,,,1,0.00010591
"Walker, William, 1623-1684.",Walker,William,,1623,1684,,,,,,,1,0.00010591
"Lloyd, William, 1627-1717.",Lloyd,William,,1627,1717,,,,,,,1,0.00010591
"Petyt, William, 1636-1707.",Petyt,William,,1636,1707,,,,,,,1,0.00010591
"Assheton, William, 1641-1711.",Assheton,William,,1641,1711,,,,,,,1,0.00010591
"Stanley, William, 1647-1731.",Stanley,William,,1647,1731,,,,,,,1,0.00010591
"Lowndes, William, 1652-1724.",Lowndes,William,,1652,1724,,,,,,,1,0.00010591
"Sewel, William, 1653-1720.",Sewel,William,,1653,1720,,,,,,,1,0.00010591
"Nelson, William, b. 1653.",Nelson,William,,1653,,,,,,,,1,0.00010591
"Fleetwood, William, 1656-1723.",Fleetwood,William,,1656,1723,,,,,,,1,0.00010591
"Paterson, William, 1658-1719.",Paterson,William,,1658,1719,,,,,,,1,0.00010591
"Freke, William, 1662-1744.",Freke,William,,1662,1744,,,,,,,1,0.00010591
"Dawes, William, Sir, 1671-1724.",Dawes,William,,1671,1724,,,,,,,1,0.00010591
"Hawkins, William, 1673-1746.",Hawkins,William,,1673,1746,,,,,,,1,0.00010591
"Wagstaffe, William, 1685-1725.",Wagstaffe,William,,1685,1725,,,,,,,1,0.00010591
"King, William, 1685-1763.",King,William,,1685,1763,,,,,,,1,0.00010591
"Asplin, William, 1687-1758.",Asplin,William,,1687,1758,,,,,,,1,0.00010591
"Stukeley, William, 1687-1765.",Stukeley,William,,1687,1765,,,,,,,1,0.00010591
"Wilson, William, 1690-1741.",Wilson,William,,1690,1741,,,,,,,1,0.00010591
"Oldys, William, 1696-1761.",Oldys,William,,1696,1761,,,,,,,1,0.00010591
"Hamilton, William, 1704-1754.",Hamilton,William,,1704,1754,,,,,,,1,0.00010591
"Mildmay, William, Sir, 1705-1771.",Mildmay,William,,1705,1771,,,,,,,1,0.00010591
"Robertson, William, 1705-1783.",Robertson,William,,1705,1783,,,,,,,1,0.00010591
"Adams, William, 1706-1789.",Adams,William,,1706,1789,,,,,,,1,0.00010591
"Pitt, William, Earl of Chatham, 1708-1778.",Pitt,William,,1708,1778,,,,,,,1,0.00010591
"Craig, William, 1709-1783.",Craig,William,,1709,1783,,,,,,,1,0.00010591
"Brownrigg, William, 1711-1800.",Brownrigg,William,,1711,1800,,,,,,,1,0.00010591
"Ludlam, William, 1717-1788.",Ludlam,William,,1717,1788,,,,,,,1,0.00010591
"Herbert, William, 1718-1795.",Herbert,William,,1718,1795,,,,,,,1,0.00010591
"Collins, William, 1721-1759.",Collins,William,,1721,1759,,,,,,,1,0.00010591
"Newhaven, William Mayne, Baron, 1722-1794.",Mayne,William,,1722,1794,,,,,,,1,0.00010591
"Mason, William, 1725-1797.",Mason,William,,1725,1797,,,,,,,1,0.00010591
"Duff, William, 1732-1815.",Duff,William,,1732,1815,,,,,,,1,0.00010591
"Barrett, William, 1733-1789.",Barrett,William,,1733,1789,,,,,,,1,0.00010591
"Dalgliesh, William, 1733-1807.",Dalgliesh,William,,1733,1807,,,,,,,1,0.00010591
"Cockin, William, 1736-1801.",Cockin,William,,1736,1801,,,,,,,1,0.00010591
"Perfect, William, 1737-1809.",Perfect,William,,1737,1809,,,,,,,1,0.00010591
"Baker, William, 1742-1785.",Baker,William,,1742,1785,,,,,,,1,0.00010591
"Richardson, William, 1743-1814.",Richardson,William,,1743,1814,,,,,,,1,0.00010591
"Falconer, William, 1744-1824.",Falconer,William,,1744,1824,,,,,,,1,0.00010591
"Gibson, William, 1745-1821.",Gibson,William,,1745,1821,,,,,,,1,0.00010591
"Crowe, William, 1745-1829.",Crowe,William,,1745,1829,,,,,,,1,0.00010591
"Woodfall, William, 1746-1803.",Woodfall,William,,1746,1803,,,,,,,1,0.00010591
"Trail, William, 1746-1831.",Trail,William,,1746,1831,,,,,,,1,0.00010591
"Hales, William, 1747-1831",Hales,William,,1747,1831,,,,,,,1,0.00010591
"Faden, William, 1749-1836.",Faden,William,,1749,1836,,,,,,,1,0.00010591
"Morgan, William, 1750-1833.",Morgan,William,,1750,1833,,,,,,,1,0.00010591
"Boscawen, William, 1752-1811.",Boscawen,William,,1752,1811,,,,,,,1,0.00010591
"Walcot, William, 1753-1827.",Walcot,William,,1753,1827,,,,,,,1,0.00010591
"Roscoe, William, 1753-1831.",Roscoe,William,,1753,1831,,,,,,,1,0.00010591
"Tindal, William, 1756-1804.",Tindal,William,,1756,1804,,,,,,,1,0.00010591
"Beckford, William, 1760-1844.",Beckford,William,,1760,1844,,,,,,,1,0.00010591
"Winterbotham, William, 1763-1829.",Winterbotham,William,,1763,1829,,,,,,,1,0.00010591
"Jones, William, 1763-1831.",Jones,William,,1763,1831,,,,,,,1,0.00010591
"Cobbett, William, 1763-1835.",Cobbett,William,,1763,1835,,,,,,,1,0.00010591
"Wallace, William, 1768-1843.",Wallace,William,,1768,1843,,,,,,,1,0.00010591
"Davis, William, 1771-1807.",Davis,William,,1771,1807,,,,,,,1,0.00010591
"Spurstowe, William, 1605?-1666.",Spurstowe,William,, 1605?,1666,,,,,,,1,0.00010591
"Scroggs, William, Sir, 1623?-1683.",Scroggs,William,, 1623?,1683,,,,,,,1,0.00010591
"Howell, William, 1631 or 2-1683.",Howell,William,, 1631 or 2,1683,,,,,,,1,0.00010591
"Smith, William, 1651?-1735.",Smith,William,, 1651?,1735,,,,,,,1,0.00010591
"Coward, William, 1657?-1725.",Coward,William,, 1657?,1725,,,,,,,1,0.00010591
"Bromley, William, 1663?-1732.",Bromley,William,, 1663?,1732,,,,,,,1,0.00010591
"Lupton, William, 1675 or 6-1726.",Lupton,William,, 1675 or 6,1726,,,,,,,1,0.00010591
"Harris, William, 1675?-1740.",Harris,William,, 1675?,1740,,,,,,,1,0.00010591
"Burscough, William, 1676?-1755.",Burscough,William,, 1676?,1755,,,,,,,1,0.00010591
"Dunkin, William, 1709?-1765.",Dunkin,William,, 1709?,1765,,,,,,,1,0.00010591
"Meredith, William, Sir, 1725?-1790.",Meredith,William,, 1725?,1790,,,,,,,1,0.00010591
"Pain, William, 1730?-1790?",Pain,William,, 1730?,1790?,,,,,,,1,0.00010591
"Woty, William, 1731?-1791.",Woty,William,, 1731?,1791,,,,,,,1,0.00010591
"Wales, William, 1734?-1798.",Wales,William,, 1734?,1798,,,,,,,1,0.00010591
"Taplin, William, 1740?-1807.",Taplin,William,, 1740?,1807,,,,,,,1,0.00010591
"Drummond, William, Sir, 1770?-1828.",Drummond,William,, 1770?,1828,,,,,,,1,0.00010591
"Webb, William, accountant",Webb,William,,,,,,,,,,1,0.00010591
"Bullokar, William, fl. 1586.",Bullokar,William,, fl. 1586.,,,,,,,,1,0.00010591
"Allen, William, fl. 1653-1676.",Allen,William,, fl. 1653,1676,,,,,,,1,0.00010591
"Gearing, William, fl. 1659-1679.",Gearing,William,, fl. 1659,1679,,,,,,,1,0.00010591
"Pickering, William, fl. 1686.",Pickering,William,, fl. 1686.,,,,,,,,1,0.00010591
"Bowyer, William, fl. 1719.",Bowyer,William,, fl. 1719.,,,,,,,,1,0.00010591
"Boles, William, fl. 1731-1737.",Boles,William,, fl. 1731,1737,,,,,,,1,0.00010591
"Dudgeon, William, fl. 1765.",Dudgeon,William,, fl. 1765.,,,,,,,,1,0.00010591
"Cooke, William, b. 1745 or 6.",Cooke,William,,1745 or 6.,,,,,,,,1,0.00010591
