author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,
"Sousa, John Philip",Sousa,John Philip,,1854,1932,3,4.96261E-05,
"Adams, John Quincy",Adams,John Quincy,,1767,1848,3,4.96261E-05,
"Bolles, John R. (John Rogers)",Bolles,John R. (John Rogers),,1810,1895,3,4.96261E-05,
"Farmer, John Stephen",Farmer,John Stephen,,1854,1916,3,4.96261E-05,
"Winter, John Strange",Winter,John Strange,,1856,1911,3,4.96261E-05,
"Smith, John Thomas",Smith,John Thomas,,1766,1833,3,4.96261E-05,
"Peterson, John Victor",Peterson,John Victor,,no_birthdate,no_deathdate,3,4.96261E-05,
"Dafoe, John Wesley",Dafoe,John Wesley,,1866,1944,3,4.96261E-05,
"Kaye, John William, Sir",Kaye,John William,,1814,1876,3,4.96261E-05,
"Clark, John Willis",Clark,John Willis,,1833,1910,3,4.96261E-05,
"Gruelle, Johnny",Gruelle,Johnny,,1880,1938,3,4.96261E-05,
"Barrington, Jonah, Sir",Barrington,Jonah,,no_birthdate,no_deathdate,3,4.96261E-05,
"Martí, José",Martí,José,,1853,1895,3,4.96261E-05,
"Echegaray, José",Echegaray,José,,1832,1916,3,4.96261E-05,
"Macedo, José Agostinho de",Macedo,José Agostinho de,,1761,1831,3,4.96261E-05,
"Costa, José Daniel Rodrigues da",Costa,José Daniel Rodrigues da,,1757,1832,3,4.96261E-05,
"Rivera, Jose Maria",Rivera,Jose Maria,,1882,no_deathdate,3,4.96261E-05,
"Alencar, José Martiniano de",Alencar,José Martiniano de,,1829,1877,3,4.96261E-05,
"Neupauer, Josef von",Neupauer,Josef von,,1809,1902,3,4.96261E-05,
"Butler, Joseph",Butler,Joseph,,1692,1752,3,4.96261E-05,
"Méry, Joseph",Méry,Joseph,,1798,1865,3,4.96261E-05,
"Marmette, Joseph",Marmette,Joseph,,1844,1895,3,4.96261E-05,
"Bertrand, Joseph",Bertrand,Joseph,,1822,1900,3,4.96261E-05,
"Grego, Joseph",Grego,Joseph,,1843,1908,3,4.96261E-05,
"Pike, Joseph",Pike,Joseph,,1883,1956,3,4.96261E-05,
"Hooker, Joseph Dalton",Hooker,Joseph Dalton,,1817,1911,3,4.96261E-05,
"Alexander, Joseph H.",Alexander,Joseph H.,,1938,2014,3,4.96261E-05,
"Reynolds, Joshua, Sir",Reynolds,Joshua,,1723,1792,3,4.96261E-05,
"Flynt, Josiah",Flynt,Josiah,,1869,1907,3,4.96261E-05,
"Kilmer, Joyce",Kilmer,Joyce,,1886,1918,3,4.96261E-05,
"Alvarez Guerra, Juan",Alvarez Guerra,Juan,,1843,1905,3,4.96261E-05,
"Montefiore, Judith Cohen, Lady",Montefiore,Judith Cohen,,1784,1862,3,4.96261E-05,
"Christophe, Jules François",Christophe,Jules François,,1840,no_deathdate,3,4.96261E-05,
"Kavanagh, Julia",Kavanagh,Julia,,1824,1877,3,4.96261E-05,
"Cartwright, Julia",Cartwright,Julia,,1851,1924,3,4.96261E-05,
"Rogers, Julia Ellen",Rogers,Julia Ellen,,1866,no_deathdate,3,4.96261E-05,
"James, Juliet Helena Lumbard",James,Juliet Helena Lumbard,,1864,no_deathdate,3,4.96261E-05,
"Dinis, Júlio",Dinis,Júlio,,1839,1871,3,4.96261E-05,
"Wolff, Julius",Wolff,Julius,,1834,1910,3,4.96261E-05,
"Liebig, Justus, Freiherr von",von Liebig,Justus,,1803,1873,3,4.96261E-05,
"Forman, Justus Miles",Forman,Justus Miles,,1875,1915,3,4.96261E-05,
"Karikko, Kaarle",Karikko,Kaarle,,1842,1916,3,4.96261E-05,
"Gibran, Kahlil",Gibran,Kahlil,,1883,1931,3,4.96261E-05,
"Kajander, Kalle",Kajander,Kalle,,1862,1928,3,4.96261E-05,
"ÄŒapek, Karel",ÄŒapek,Karel,,1890,1938,3,4.96261E-05,
"Scherzer, Karl, Ritter von",von Scherzer,Karl,,1821,1903,3,4.96261E-05,
"Gjellerup, Karl",Gjellerup,Karl,,1857,1919,3,4.96261E-05,
"Helfferich, Karl",Helfferich,Karl,,1872,1924,3,4.96261E-05,
"Ettlinger, Karl",Ettlinger,Karl,,1882,1939,3,4.96261E-05,
"Sharber, Kate Trimble",Sharber,Kate Trimble,,1883,no_deathdate,3,4.96261E-05,
"Dopp, Katharine Elizabeth",Dopp,Katharine Elizabeth,,1863,no_deathdate,3,4.96261E-05,
"Galt, Katherine Keene",Galt,Katherine Keene,,no_birthdate,no_deathdate,3,4.96261E-05,
"Miller, Kelly",Miller,Kelly,,1863,1939,3,4.96261E-05,
"Hjortø, Knud",Hjortø,Knud,,1869,1931,3,4.96261E-05,
"Chatzopoulos, Kostantinos",Chatzopoulos,Kostantinos,,1868,1920,3,4.96261E-05,
"Krystalles, Kostas",Krystalles,Kostas,,1868,1894,3,4.96261E-05,
"Zamenhof, L. L. (Ludwik Lejzer)",Zamenhof,L. L. (Ludwik Lejzer),,1859,1917,3,4.96261E-05,
"Jacks, L. P. (Lawrence Pearsall)",Jacks,L. P. (Lawrence Pearsall),,1860,1955,3,4.96261E-05,
"Pickett, La Salle Corbell",Pickett,La Salle Corbell,,1848,1931,3,4.96261E-05,
"Lajpat Rai, Lala",Lajpat Rai,Lala,,1865,1928,3,4.96261E-05,
"Evans, Larry",Evans,Larry,,no_birthdate,1925,3,4.96261E-05,
"Wraxall, Lascelles, Sir",Wraxall,Lascelles,,1828,1865,3,4.96261E-05,
"Soini, Lauri",Soini,Lauri,,1875,1919,3,4.96261E-05,
"Perry, Lawrence",Perry,Lawrence,,1875,1954,3,4.96261E-05,
"Keyser, Leander S. (Leander Sylvester)",Keyser,Leander S. (Leander Sylvester),,1856,1937,3,4.96261E-05,
"Fernández de Moratín, Leandro",Fernández de Moratín,Leandro,,1760,1828,3,4.96261E-05,
"Richmond, Leigh",Richmond,Leigh,,1911,1995,3,4.96261E-05,
"Gozlan, Léon",Gozlan,Léon,,1803,1866,3,4.96261E-05,
"Williams, Leonard",Williams,Leonard,,1871,no_deathdate,3,4.96261E-05,
"Yerxa, Leroy",Yerxa,Leroy,,1915,1946,3,4.96261E-05,
"Morris, Lewis",Morris,Lewis,,1833,1907,3,4.96261E-05,
"Terman, Lewis M. (Lewis Madison)",Terman,Lewis M. (Lewis Madison),,1877,1956,3,4.96261E-05,
"Newnham-Davis, Lieut.-Col. (Nathaniel)",Newnham-Davis,Lieut.-Col. (Nathaniel),,1854,1917,3,4.96261E-05,
"Staveley, Lilian",Staveley,Lilian,,no_birthdate,1928,3,4.96261E-05,
"Long, Lily A. (Lily Augusta)",Long,Lily A. (Lily Augusta),,1862,1927,3,4.96261E-05,
"Trueb, Linda",Trueb,Linda,,1942,no_deathdate,3,4.96261E-05,
"Doten, Lizzie",Doten,Lizzie,,1827,1913,3,4.96261E-05,
"Jewitt, Llewellynn Frederick William",Jewitt,Llewellynn Frederick William,,1816,1886,3,4.96261E-05,
"Dumur, Louis",Dumur,Louis,,1860,1933,3,4.96261E-05,
"Zangwill, Louis",Zangwill,Louis,,1869,1938,3,4.96261E-05,
"Golding, Louis",Golding,Louis,,1895,1958,3,4.96261E-05,
"Barbé, Louis A.",Barbé,Louis A.,,1845,1926,3,4.96261E-05,
"Pitou, Louis Ange",Pitou,Louis Ange,,1767,1846,3,4.96261E-05,
"Fusil, Louise",Fusil,Louise,,1774,1848,3,4.96261E-05,
"Chamberlain, Lucia",Chamberlain,Lucia,,no_birthdate,no_deathdate,3,4.96261E-05,
"Cordeiro, Luciano",Cordeiro,Luciano,,1844,1900,3,4.96261E-05,
"Biart, Lucien",Biart,Lucien,,1828,1897,3,4.96261E-05,
"D'Ambra, Lucio",D'Ambra,Lucio,,1880,1939,3,4.96261E-05,
"Sargent, Lucius M. (Lucius Manlius)",Sargent,Lucius M. (Lucius Manlius),,1786,1867,3,4.96261E-05,
"Hale, Lucretia P. (Lucretia Peabody)",Hale,Lucretia P. (Lucretia Peabody),,1820,1900,3,4.96261E-05,
"Arnim, Ludwig Achim, Freiherr von",von Arnim,Ludwig Achim,,1781,1831,3,4.96261E-05,
"Silva, Luiz Augusto Rebello da",Silva,Luiz Augusto Rebello da,,1822,1871,3,4.96261E-05,
"Farmer, Lydia Hoyt",Farmer,Lydia Hoyt,,1842,1903,3,4.96261E-05,
"Venable, Lyn",Venable,Lyn,,no_birthdate,no_deathdate,3,4.96261E-05,
"Scharten-Antink, M. (Margo Sybranda Everdina)",Scharten-Antink,M. (Margo Sybranda Everdina),,1868,1957,3,4.96261E-05,
"Artsybashev, M. (Mikhail)",Artsybashev,M. (Mikhail),,1878,1927,3,4.96261E-05,
"Pease, M. C.",Pease,M. C.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Sherwood, M. E. W. (Mary Elizabeth Wilson)",Sherwood,M. E. W. (Mary Elizabeth Wilson),,1826,1903,3,4.96261E-05,
"Halidom, M. Y.",Halidom,M. Y.,,1838,1914,3,4.96261E-05,
"Panache, Madame",Panache,Madame,,1789,1881,3,4.96261E-05,
"Guizot, Madame (Elisabeth Charlotte Pauline)",Guizot,Madame (Elisabeth Charlotte Pauline),,1773,1827,3,4.96261E-05,
"Cottin, Madame (Sophie)",Cottin,Madame (Sophie),,1770,1807,3,4.96261E-05,
"Héricourt, Madame d'",Héricourt,Madame d',,1809,1875,3,4.96261E-05,
"Richthofen, Manfred, Freiherr von",von Richthofen,Manfred,,1892,1918,3,4.96261E-05,
"Polo, Marco",Polo,Marco,,1254,1324,3,4.96261E-05,
"Praga, Marco",Praga,Marco,,1862,1929,3,4.96261E-05,
"Newcastle, Margaret Cavendish, Duchess of",Cavendish,Margaret,,no_birthdate,1674,3,4.96261E-05,
"Slattery, Margaret",Slattery,Margaret,,no_birthdate,no_deathdate,3,4.96261E-05,
"Morley, Margaret Warner",Morley,Margaret Warner,,1858,1923,3,4.96261E-05,
"Bianco, Margery Williams",Bianco,Margery Williams,,1880,1944,3,4.96261E-05,
"Ramstedt, Maria",Ramstedt,Maria,,1852,1915,3,4.96261E-05,
"Carvalho, Maria Amália Vaz de",Carvalho,Maria Amália Vaz de,,1847,1921,3,4.96261E-05,
"Curie, Marie",Curie,Marie,,1867,1934,3,4.96261E-05,
"Oemler, Marie Conway",Oemler,Marie Conway,,1879,1932,3,4.96261E-05,
"Ebner-Eschenbach, Marie von",Ebner-Eschenbach,Marie von,,1830,1916,3,4.96261E-05,
"Sá-Carneiro, Mário de",Sá-Carneiro,Mário de,,1890,1916,3,4.96261E-05,
"Overton, Mark",Overton,Mark,,no_birthdate,no_deathdate,3,4.96261E-05,
"Pickthall, Marmaduke William",Pickthall,Marmaduke William,,1875,1936,3,4.96261E-05,
"Gomes, Marques",Gomes,Marques,,1853,1931,3,4.96261E-05,
"Sade, marquis de",Sade,marquis de,,1740,1814,3,4.96261E-05,
"Crow, Martha Foote",Crow,Martha Foote,,1854,1924,3,4.96261E-05,
"Dana, Marvin",Dana,Marvin,,1867,1926,3,4.96261E-05,
"Wood-Allen, Mary",Wood-Allen,Mary,,1841,1908,3,4.96261E-05,
"MacLane, Mary",MacLane,Mary,,1881,1929,3,4.96261E-05,
"Elting, Mary",Elting,Mary,,1906,2005,3,4.96261E-05,
"Dickens, Mary Angela",Dickens,Mary Angela,,1862,1948,3,4.96261E-05,
"Waller, Mary E. (Mary Ella)",Waller,Mary E. (Mary Ella),,1855,1938,3,4.96261E-05,
"Ovington, Mary White",Ovington,Mary White,,1865,1951,3,4.96261E-05,
"Azeglio, Massimo d'",Azeglio,Massimo d',,1798,1866,3,4.96261E-05,
"Alemán, Mateo",Alemán,Mateo,,1547,no_deathdate,3,4.96261E-05,
"Colton, Matthew M.",Colton,Matthew M.,,1859,1925,3,4.96261E-05,
"Hartstonge, Matthew Weld",Hartstonge,Matthew Weld,,1772,no_deathdate,3,4.96261E-05,
"Diver, Maud",Diver,Maud,,1867,1945,3,4.96261E-05,
"Geissler, Max",Geissler,Max,,1868,1945,3,4.96261E-05,
"Beaverbrook, Max Aitken, Baron",Beaverbrook,Max Aitken,,1879,1964,3,4.96261E-05,
"Wied, Maximilian, Prinz von",Prinz von Wied,Maximilian,,1782,1867,3,4.96261E-05,
"Yuan, Mei",Yuan,Mei,,1716,1798,3,4.96261E-05,
"Vischer, Melchior",Vischer,Melchior,,1895,1975,3,4.96261E-05,
"Ling, Mengchu",Ling,Mengchu,,1580,1644,3,4.96261E-05,
"Lewis, Meriwether",Lewis,Meriwether,,1774,1809,3,4.96261E-05,
"Drayton, Michael",Drayton,Michael,,1563,1631,3,4.96261E-05,
"Scott, Michael",Scott,Michael,,1789,1835,3,4.96261E-05,
"Faraday, Michael",Faraday,Michael,,1791,1867,3,4.96261E-05,
"Corday, Michel",Corday,Michel,,1870,1937,3,4.96261E-05,
"Aldrich, Mildred",Aldrich,Mildred,,1853,1928,3,4.96261E-05,
"Fawcett, Millicent Garrett, Dame",Fawcett,Millicent Garrett,,1847,1929,3,4.96261E-05,
"Harris, Miriam Coles",Harris,Miriam Coles,,1834,1925,3,4.96261E-05,
"Lambert, Miss (F.)",Lambert,Miss (F.),,no_birthdate,no_deathdate,3,4.96261E-05,
"Gould, Mona",Gould,Mona,,1908,1999,3,4.96261E-05,
"Robertson, Morgan",Robertson,Morgan,,1861,1915,3,4.96261E-05,
"Jastrow, Morris",Jastrow,Morris,,1861,1921,3,4.96261E-05,
"Heady, Morrison",Heady,Morrison,,1829,1915,3,4.96261E-05,
"Morris, Mowbray",Morris,Mowbray,,1847,1911,3,4.96261E-05,
"Hall, S. C., Mrs.",Hall,S.C.,Mrs,1800,1881,3,4.96261E-05,
"Conklin, Nathaniel, Mrs.",Conklin,Nathaniel,Mrs,1841,1900,3,4.96261E-05,
"Chetwynd, Henry Wayland, Mrs.",Chetwynd,Henry Wayland,Mrs,no_birthdate,1901,3,4.96261E-05,
"Coghill, Harry, Mrs.",Coghill,Harry,Mrs,1836,1907,3,4.96261E-05,
"Fraser, Alexander, Mrs.",Fraser,Alexander,Mrs,1829,1908,3,4.96261E-05,
"Harrison, Burton, Mrs.",Harrison,Burton,Mrs,1843,1920,3,4.96261E-05,
"Fraser, Hugh, Mrs.",Fraser,Hugh,Mrs,1851,1922,3,4.96261E-05,
"Woodrow, Wilson, Mrs.",Wilson,Woodrow,Mrs,no_birthdate,1935,3,4.96261E-05,
"Lang, Mrs.",Lang,,Mrs,no_birthdate,no_deathdate,3,4.96261E-05,
"Newby, C. J., Mrs.",Newby,C. J.,Mrs,no_birthdate,no_deathdate,3,4.96261E-05,
"Reynolds, Baillie, Mrs.",Reynolds,Baillie,Mrs,no_birthdate,no_deathdate,3,4.96261E-05,
"Grey, Mrs. (Elizabeth Caroline)",Grey,Elizabeth Caroline,Mrs,1798,1869,3,4.96261E-05,
"Turner, Mrs. (Elizabeth)",Turner,Elizabeth,Mrs,no_birthdate,1846,3,4.96261E-05,
"Beeton, Mrs. (Isabella Mary)",Beeton,Isabella Mary,Mrs,1836,1865,3,4.96261E-05,
"Leprohon, Mrs. (Rosanna Eleanor)",Leprohon,Rosanna Eleanor,Mrs,1829,1879,3,4.96261E-05,
"Yaco, Murray F.",Yaco,Murray F.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Kelly, Myra",Kelly,Myra,,1876,1910,3,4.96261E-05,
"D'Anvers, N.",D'Anvers,N.,,no_birthdate,1933,3,4.96261E-05,
"Notturno, Napolitano",Notturno,Napolitano,,no_birthdate,no_deathdate,3,4.96261E-05,
"Senior, Nassau William",Senior,Nassau William,,1790,1864,3,4.96261E-05,
"Gallizier, Nathan",Gallizier,Nathan,,1866,1927,3,4.96261E-05,
"Bishop, Nathaniel H. (Nathaniel Holmes)",Bishop,Nathaniel H. (Nathaniel Holmes),,1837,1902,3,4.96261E-05,
"Stephenson, Nathaniel W. (Nathaniel Wright)",Stephenson,Nathaniel W. (Nathaniel Wright),,1867,1935,3,4.96261E-05,
"Adams, Nehemiah",Adams,Nehemiah,,1806,1878,3,4.96261E-05,
"Carter, Nicholas (House name)",Carter,Nicholas (House name),,no_birthdate,no_deathdate,3,4.96261E-05,
"Kivinen, Niilo",Kivinen,Niilo,,1862,1895,3,4.96261E-05,
"Rhoades, Nina",Rhoades,Nina,,1863,1940,3,4.96261E-05,
"Waterman, Nixon",Waterman,Nixon,,1859,1944,3,4.96261E-05,
"Brooks, Noah",Brooks,Noah,,1830,1903,3,4.96261E-05,
"Sainsbury, Noel",Sainsbury,Noel,,1884,no_deathdate,3,4.96261E-05,
"Loomis, Noel M.",Loomis,Noel M.,,1905,1969,3,4.96261E-05,
"Dondel Du Faouëdic, Noémie",Dondel Du Faouëdic,Noémie,,1834,1915,3,4.96261E-05,
"Macleod, Norman",Macleod,Norman,,1812,1872,3,4.96261E-05,
"Maclean, Norman",Maclean,Norman,,1869,1952,3,4.96261E-05,
"Angell, Norman",Angell,Norman,,1874,1967,3,4.96261E-05,
"Frothingham, Octavius Brooks",Frothingham,Octavius Brooks,,1822,1895,3,4.96261E-05,
"Busbecq, Ogier Ghislain de",Busbecq,Ogier Ghislain de,,1522,1592,3,4.96261E-05,
"Karila, Olli",Karila,Olli,,1897,1936,3,4.96261E-05,
"Micheaux, Oscar",Micheaux,Oscar,,1884,1951,3,4.96261E-05,
"Skelton, Oscar D. (Oscar Douglas)",Skelton,Oscar D. (Oscar Douglas),,1878,1941,3,4.96261E-05,
"Liljencrantz, Ottilie A. (Ottilia Adelina)",Liljencrantz,Ottilie A. (Ottilia Adelina),,1876,1910,3,4.96261E-05,
"Jahn, Otto",Jahn,Otto,,1813,1869,3,4.96261E-05,
"Jespersen, Otto",Jespersen,Otto,,1860,1943,3,4.96261E-05,
"Joyce, P. W. (Patrick Weston)",Joyce,P. W. (Patrick Weston),,1827,1914,3,4.96261E-05,
"Cox, Palmer",Cox,Palmer,,1840,1924,3,4.96261E-05,
"Mantegazza, Paolo",Mantegazza,Paolo,,1831,1910,3,4.96261E-05,
"Beard, Patten",Beard,Patten,,no_birthdate,no_deathdate,3,4.96261E-05,
"Mahalin, Paul",Mahalin,Paul,,1838,1899,3,4.96261E-05,
"Pierce, Paul",Pierce,Paul,,1866,no_deathdate,3,4.96261E-05,
"Toulet, Paul Jean",Toulet,Paul Jean,,1867,1920,3,4.96261E-05,
"Nirvanas, Paulos",Nirvanas,Paulos,,1866,1937,3,4.96261E-05,
"García, Pedro Andrés",García,Pedro Andrés,,1758,1833,3,4.96261E-05,
"Lowell, Percival",Lowell,Percival,,1855,1916,3,4.96261E-05,
"Fitzpatrick, Percy",Fitzpatrick,Percy,,1862,1931,3,4.96261E-05,
"Altenberg, Peter",Altenberg,Peter,,1859,1919,3,4.96261E-05,
"Kropotkin, Petr Alekseevich, kniaz",Kropotkin,Petr Alekseevich,,1842,1921,3,4.96261E-05,
"Wharton, Philip",Wharton,Philip,,1834,1860,3,4.96261E-05,
"Gosse, Philip Henry",Gosse,Philip Henry,,1810,1888,3,4.96261E-05,
"Farmer, Philip José",Farmer,Philip José,,1918,2009,3,4.96261E-05,
"Freneau, Philip Morin",Freneau,Philip Morin,,1752,1832,3,4.96261E-05,
"King, Philip Parker",King,Philip Parker,,1791,1856,3,4.96261E-05,
"Mighels, Philip Verrill",Mighels,Philip Verrill,,1869,1911,3,4.96261E-05,
"Melanchthon, Philipp",Melanchthon,Philipp,,1497,1560,3,4.96261E-05,
"Brantôme, Pierre de Bourdeille",Brantôme,Pierre de Bourdeille,,no_birthdate,1614,3,4.96261E-05,
"Hannikainen, Pietari",Hannikainen,Pietari,,1813,1899,3,4.96261E-05,
"Ingraham, Prentiss",Ingraham,Prentiss,,1843,1904,3,4.96261E-05,
United States. Presidents,United States.,Presidents,,no_birthdate,no_deathdate,3,4.96261E-05,
"Hoffmann, Professor",Hoffmann,Professor,,1839,1919,3,4.96261E-05,
United States. Public Health Service,United States.,Public Health Service,,no_birthdate,no_deathdate,3,4.96261E-05,
"Victoria, Queen of Great Britain",Victoria,Queen of Great Britain,,1819,1901,3,4.96261E-05,
"Appleton, R. B. (Reginald Bainbridge)",Appleton,R. B. (Reginald Bainbridge),,1886,1938,3,4.96261E-05,
"Newell, R. H. (Robert Henry)",Newell,R. H. (Robert Henry),,1836,1901,3,4.96261E-05,
"Pritchett, R. T. (Robert Taylor)",Pritchett,R. T. (Robert Taylor),,1828,1907,3,4.96261E-05,
"Campbell, R. W.",Campbell,R. W.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Hall, Radclyffe",Hall,Radclyffe,,1886,1943,3,4.96261E-05,
"Bergengren, Ralph",Bergengren,Ralph,,1871,1947,3,4.96261E-05,
"Williams, Ralph",Williams,Ralph,,1914,1959,3,4.96261E-05,
"Victor, Ralph",Victor,Ralph,,no_birthdate,no_deathdate,3,4.96261E-05,
"White, Ramy Allison",White,Ramy Allison,,no_birthdate,no_deathdate,3,4.96261E-05,
"Davies, Randall",Davies,Randall,,1866,1946,3,4.96261E-05,
"Brandão, Raul",Brandão,Raul,,1867,1930,3,4.96261E-05,
"West, Rebecca",West,Rebecca,,1892,1983,3,4.96261E-05,
"Sharpe, Reginald R. (Reginald Robinson)",Sharpe,Reginald R. (Reginald Robinson),,1848,1925,3,4.96261E-05,
"Kauffman, Reginald Wright",Kauffman,Reginald Wright,,1877,1959,3,4.96261E-05,
"Rodd, Rennell",Rodd,Rennell,,1858,1941,3,4.96261E-05,
"Bradley, Richard",Bradley,Richard,,1688,1732,3,4.96261E-05,
"Ford, Richard",Ford,Richard,,1796,1858,3,4.96261E-05,
"Hovey, Richard",Hovey,Richard,,1864,1900,3,4.96261E-05,
"Savage, Richard",Savage,Richard,,1846,1903,3,4.96261E-05,
"Michaelis, Richard",Michaelis,Richard,,1839,1909,3,4.96261E-05,
"Muther, Richard",Muther,Richard,,1860,1909,3,4.96261E-05,
"Dehan, Richard",Dehan,Richard,,1863,1932,3,4.96261E-05,
"Sabia, Richard",Sabia,Richard,,no_birthdate,no_deathdate,3,4.96261E-05,
"South, Richard",South,Richard,,no_birthdate,no_deathdate,3,4.96261E-05,
"Johnston, Richard F.",Johnston,Richard F.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Edgeworth, Richard Lovell",Edgeworth,Richard Lovell,,1744,1817,3,4.96261E-05,
"Greene, Robert",Greene,Robert,,no_birthdate,1592,3,4.96261E-05,
"Calef, Robert",Calef,Robert,,1648,1719,3,4.96261E-05,
"Paltock, Robert",Paltock,Robert,,1697,1767,3,4.96261E-05,
"Chambers, Robert",Chambers,Robert,,1802,1871,3,4.96261E-05,
"Hunt, Robert",Hunt,Robert,,1807,1887,3,4.96261E-05,
"Keable, Robert",Keable,Robert,,1887,1927,3,4.96261E-05,
"Ridgway, Robert",Ridgway,Robert,,1850,1929,3,4.96261E-05,
"Blatchford, Robert",Blatchford,Robert,,1851,1943,3,4.96261E-05,
"Benchley, Robert",Benchley,Robert,,1889,1945,3,4.96261E-05,
"Arthur, Robert",Arthur,Robert,,1909,1969,3,4.96261E-05,
"Watson, Robert A. (Robert Alexander)",Watson,Robert A. (Robert Alexander),,1845,1921,3,4.96261E-05,
"Holliday, Robert Cortes",Holliday,Robert Cortes,,1880,1947,3,4.96261E-05,
"Locke, Robert Donald",Locke,Robert Donald,,no_birthdate,no_deathdate,3,4.96261E-05,
"Gilbert, Robert E.",Gilbert,Robert E.,,1924,1993,3,4.96261E-05,
"Knowles, Robert E. (Robert Edward)",Knowles,Robert E. (Robert Edward),,1868,1946,3,4.96261E-05,
"Williams, Robert Folkestone",Williams,Robert Folkestone,,1804,1872,3,4.96261E-05,
"Evans, Robert J.",Evans,Robert J.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Vogel, Robert M.",Vogel,Robert M.,,no_birthdate,no_deathdate,3,4.96261E-05,
"Multhauf, Robert P.",Multhauf,Robert P.,,1919,2004,3,4.96261E-05,
"Rait, Robert S. (Robert Sangster)",Rait,Robert S. (Robert Sangster),,1874,1936,3,4.96261E-05,
"Surtees, Robert Smith",Surtees,Robert Smith,,1805,1864,3,4.96261E-05,
"Krepps, Robert W.",Krepps,Robert W.,,1919,1980,3,4.96261E-05,
"Ottolengui, Rodrigues",Ottolengui,Rodrigues,,no_birthdate,1937,3,4.96261E-05,
"Casement, Roger",Casement,Roger,,1864,1916,3,4.96261E-05,
"Starzl, Roman Frederick",Starzl,Roman Frederick,,1899,1976,3,4.96261E-05,
"Ross, Ronald, Sir",Ross,Ronald,,1857,1932,3,4.96261E-05,
"Luxemburg, Rosa",Luxemburg,Rosa,,1871,1919,3,4.96261E-05,
"Gilbert, Rosa M. (Rosa Mulholland)",Gilbert,Rosa M. (Rosa Mulholland),,1841,1921,3,4.96261E-05,
"Walker, Rowland",Walker,Rowland,,1876,1947,3,4.96261E-05,
"Robinson, Rowland Evans",Robinson,Rowland Evans,,1833,1900,3,4.96261E-05,
"Slatin, Rudolf Carl, Freiherr von",von Slatin,Rudolf Carl,,1857,1932,3,4.96261E-05,
"Gottschall, Rudolf von",Gottschall,Rudolf von,,1823,1909,3,4.96261E-05,
"Jones, Rufus M. (Rufus Matthew)",Jones,Rufus M. (Rufus Matthew),,1863,1948,3,4.96261E-05,
"Putnam, Ruth",Putnam,Ruth,,1856,1931,3,4.96261E-05,
"Sawyer, Ruth",Sawyer,Ruth,,1880,1970,3,4.96261E-05,
"Macnaughtan, S. (Sarah)",Macnaughtan,S. (Sarah),,1864,1916,3,4.96261E-05,
"Byers, S. H. M. (Samuel Hawkins Marshall)",Byers,S. H. M. (Samuel Hawkins Marshall),,1838,1933,3,4.96261E-05,
"Adams, Samuel",Adams,Samuel,,1722,1803,3,4.96261E-05,
"Lowe, Samuel E. (Samuel Edward)",Lowe,Samuel E. (Samuel Edward),,1890,1952,3,4.96261E-05,
"Blythe, Samuel G. (Samuel George)",Blythe,Samuel G. (Samuel George),,1868,1947,3,4.96261E-05,
"Suomalainen, Samuli",Suomalainen,Samuli,,1850,1907,3,4.96261E-05,
"EndrÅ‘di, Sándor",EndrÅ‘di,Sándor,,1850,1920,3,4.96261E-05,
"Bryant, Sara Cone",Bryant,Sara Cone,,1873,no_deathdate,3,4.96261E-05,
"Doudney, Sarah",Doudney,Sarah,,1843,1926,3,4.96261E-05,
"Grand, Sarah",Grand,Sarah,,1854,1943,3,4.96261E-05,
"Bradford, Sarah H. (Sarah Hopkins)",Bradford,Sarah H. (Sarah Hopkins),,1818,no_deathdate,3,4.96261E-05,
"Baker, Sarah S. (Sarah Schoonmaker)",Baker,Sarah S. (Sarah Schoonmaker),,1824,1906,3,4.96261E-05,
"Brooks, Sarah Warner",Brooks,Sarah Warner,,1822,1906,3,4.96261E-05,
"Knapp, Shepherd",Knapp,Shepherd,,1873,1946,3,4.96261E-05,
"Su, Shi",Su,Shi,,1037,1101,3,4.96261E-05,
"Hocking, Silas K. (Silas Kitto)",Hocking,Silas K. (Silas Kitto),,1850,1935,3,4.96261E-05,
"Strunsky, Simeon",Strunsky,Simeon,,1879,1948,3,4.96261E-05,
"Reeve, Sophia",Reeve,Sophia,,no_birthdate,no_deathdate,3,4.96261E-05,
"Baird, Spencer Fullerton",Baird,Spencer Fullerton,,1823,1887,3,4.96261E-05,
"Wilkinson, Spenser",Wilkinson,Spenser,,1853,1937,3,4.96261E-05,
"Johnson, Stanley C. (Stanley Currie)",Johnson,Stanley C. (Stanley Currie),,1878,no_deathdate,3,4.96261E-05,
"Lohman, Stanley William",Lohman,Stanley William,,1907,no_deathdate,3,4.96261E-05,
"Oliver, Stephen",Oliver,Stephen,,1950,no_deathdate,3,4.96261E-05,
"Cox, Stephen Angus",Cox,Stephen Angus,,no_birthdate,no_deathdate,3,4.96261E-05,
"Durrant, Stephen David",Durrant,Stephen David,,1902,1975,3,4.96261E-05,
"Solomon, Steve",Solomon,Steve,,1942,no_deathdate,3,4.96261E-05,
