author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Gordon, Frederick",Gordon,Frederick,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Turner, Frederick Jackson",Turner,Frederick Jackson,,1861,1932,3,4.96E-05,project_gutenberg
"Lazell, Frederick John",Lazell,Frederick John,,1870,1940,3,4.96E-05,project_gutenberg
"Melville, Frederick John",Melville,Frederick John,,1882,1940,3,4.96E-05,project_gutenberg
"Dellenbaugh, Frederick Samuel",Dellenbaugh,Frederick Samuel,,1853,1935,3,4.96E-05,project_gutenberg
"Schlegel, Friedrich von",Schlegel,Friedrich von,,1772,1829,3,4.96E-05,project_gutenberg
"Bernhardi, Friedrich von",Bernhardi,Friedrich von,,1849,1930,3,4.96E-05,project_gutenberg
"Karinthy, Frigyes",Karinthy,Frigyes,,1887,1938,3,4.96E-05,project_gutenberg
"Flemwell, G. (George)",Flemwell,G. (George),,1865,1928,3,4.96E-05,project_gutenberg
"Barham, G. Basil (George Basil)",Barham,G. Basil (George Basil),,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Scott, G. Firth",Scott,G. Firth,,no_birthdate,1935,3,4.96E-05,project_gutenberg
"Younghusband, G. J. (George John)",Younghusband,G. J. (George John),,1859,1944,3,4.96E-05,project_gutenberg
"Mead, G. R. S. (George Robert Stow)",Mead,G. R. S. (George Robert Stow),,1863,1933,3,4.96E-05,project_gutenberg
"Hamilton, Gail",Hamilton,Gail,,1833,1896,3,4.96E-05,project_gutenberg
"Mallery, Garrick",Mallery,Garrick,,1831,1894,3,4.96E-05,project_gutenberg
"Maugras, Gaston",Maugras,Gaston,,1850,1927,3,4.96E-05,project_gutenberg
"Demuth, Geo. S. (George S.)",Demuth,Geo. S. (George S.),,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Ticknor, George",Ticknor,George,,1791,1871,3,4.96E-05,project_gutenberg
"Grossmith, George",Grossmith,George,,1847,1912,3,4.96E-05,project_gutenberg
"Hodges, George",Hodges,George,,1856,1919,3,4.96E-05,project_gutenberg
"Van Schaick, George",Van Schaick,George,,1861,1924,3,4.96E-05,project_gutenberg
"Barton, George",Barton,George,,1866,1940,3,4.96E-05,project_gutenberg
"Niblo, George",Niblo,George,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Sala, George Augustus",Sala,George Augustus,,1828,1895,3,4.96E-05,project_gutenberg
"Hill, George Birkbeck Norman",Hill,George Birkbeck Norman,,1835,1903,3,4.96E-05,project_gutenberg
"Street, George Edmund",Street,George Edmund,,1824,1881,3,4.96E-05,project_gutenberg
"Woodberry, George Edward",Woodberry,George Edward,,1855,1930,3,4.96E-05,project_gutenberg
"Howard, George Elliott",Howard,George Elliott,,1849,1928,3,4.96E-05,project_gutenberg
"Townsend, George Fyler",Townsend,George Fyler,,1814,1900,3,4.96E-05,project_gutenberg
"Fitch, George Hamlin",Fitch,George Hamlin,,1852,1925,3,4.96E-05,project_gutenberg
"Putnam, George Haven",Putnam,George Haven,,1844,1930,3,4.96E-05,project_gutenberg
"Palmer, George Herbert",Palmer,George Herbert,,1842,1933,3,4.96E-05,project_gutenberg
"Lorimer, George Horace",Lorimer,George Horace,,1869,1937,3,4.96E-05,project_gutenberg
"Nathan, George Jean",Nathan,George Jean,,1882,1958,3,4.96E-05,project_gutenberg
"Wrong, George McKinnon",Wrong,George McKinnon,,1860,1948,3,4.96E-05,project_gutenberg
"Marsh, George P. (George Perkins)",Marsh,George P. (George Perkins),,1801,1882,3,4.96E-05,project_gutenberg
"Boutwell, George S. (George Sewall)",Boutwell,George S. (George Sewall),,1818,1905,3,4.96E-05,project_gutenberg
"Chappell, George S. (George Shepard)",Chappell,George S. (George Shepard),,1877,1946,3,4.96E-05,project_gutenberg
"Fullerton, George Stuart",Fullerton,George Stuart,,1859,1925,3,4.96E-05,project_gutenberg
"Edwards, George Wharton",Edwards,George Wharton,,1859,1950,3,4.96E-05,project_gutenberg
"Bizet, Georges",Bizet,Georges,,1838,1875,3,4.96E-05,project_gutenberg
"Rodenbach, Georges",Rodenbach,Georges,,1855,1898,3,4.96E-05,project_gutenberg
"Perrot, Georges",Perrot,Georges,,1832,1914,3,4.96E-05,project_gutenberg
"Fullerton, Georgiana",Fullerton,Georgiana,,1812,1885,3,4.96E-05,project_gutenberg
"Souris, Georgios",Souris,Georgios,,1853,1919,3,4.96E-05,project_gutenberg
"Mockler, Geraldine",Mockler,Geraldine,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Verschuur, Gerrit",Verschuur,Gerrit,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Page, Gertrude",Page,Gertrude,,1872,1922,3,4.96E-05,project_gutenberg
"Bell, Gertrude Lowthian",Bell,Gertrude Lowthian,,1868,1926,3,4.96E-05,project_gutenberg
"Pinchot, Gifford",Pinchot,Gifford,,1865,1946,3,4.96E-05,project_gutenberg
"Vicente, Gil",Vicente,Gil,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"White, Gilbert",White,Gilbert,,1720,1793,3,4.96E-05,project_gutenberg
"Verga, Giovanni",Verga,Giovanni,,1840,1922,3,4.96E-05,project_gutenberg
"Pitrè, Giuseppe",Pitrè,Giuseppe,,1841,1916,3,4.96E-05,project_gutenberg
"White, Gleeson",White,Gleeson,,1851,1898,3,4.96E-05,project_gutenberg
"Fock, Gorch",Fock,Gorch,,1880,1916,3,4.96E-05,project_gutenberg
"Stuart, Gordon (Adventure story writer)",Stuart,Gordon,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Leibniz, Gottfried Wilhelm, Freiherr von",von Leibniz,Gottfried Wilhelm,,1646,1716,3,4.96E-05,project_gutenberg
"Balfour, Grant",Balfour,Grant,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Scott, Greenwood & Co.",Scott,Greenwood & Co.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Gezelle, Guido",Gezelle,Guido,,1830,1899,3,4.96E-05,project_gutenberg
"Prieto, Guillermo",Prieto,Guillermo,,1818,1897,3,4.96E-05,project_gutenberg
"Heman, Gustaf Adolf",Heman,Gustaf Adolf,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Eurén, Gustaf Erik",Eurén,Gustaf Erik,,1818,1872,3,4.96E-05,project_gutenberg
"Falke, Gustav",Falke,Gustav,,1853,1916,3,4.96E-05,project_gutenberg
"Coquiot, Gustave",Coquiot,Gustave,,1865,1926,3,4.96E-05,project_gutenberg
"Bécquer, Gustavo Adolfo",Bécquer,Gustavo Adolfo,,1836,1870,3,4.96E-05,project_gutenberg
"Myers, Gustavus",Myers,Gustavus,,1872,1942,3,4.96E-05,project_gutenberg
"Gaal, György",Gaal,György,,1783,1855,3,4.96E-05,project_gutenberg
"Fielding, H. (Harold)",Fielding,H. (Harold),,1859,1917,3,4.96E-05,project_gutenberg
"Bedford-Jones, H. (Henry)",Bedford-Jones,H. (Henry),,1887,1949,3,4.96E-05,project_gutenberg
"Bryden, H. A. (Henry Anderson)",Bryden,H. A. (Henry Anderson),,1854,1937,3,4.96E-05,project_gutenberg
"Hickey, H. B.",Hickey,H. B.,,1916,1987,3,4.96E-05,project_gutenberg
"Walters, H. B. (Henry Beauchamp)",Walters,H. B. (Henry Beauchamp),,1867,1944,3,4.96E-05,project_gutenberg
"Guppy, H. B. (Henry Brougham)",Guppy,H. B. (Henry Brougham),,1854,1926,3,4.96E-05,project_gutenberg
"Bailey, H. C. (Henry Christopher)",Bailey,H. C. (Henry Christopher),,1878,1961,3,4.96E-05,project_gutenberg
"Windsor, H. H. (Henry Haven)",Windsor,H. H. (Henry Haven),,1859,1924,3,4.96E-05,project_gutenberg
"Lovecraft, H. P. (Howard Phillips)",Lovecraft,H. P. (Howard Phillips),,1890,1937,3,4.96E-05,project_gutenberg
"Wells, Hal K.",Wells,Hal K.,,1900,no_deathdate,3,4.96E-05,project_gutenberg
"MacFall, Haldane",MacFall,Haldane,,1860,1928,3,4.96E-05,project_gutenberg
"Bethge, Hans",Bethge,Hans,,1876,1946,3,4.96E-05,project_gutenberg
"Grimmelshausen, Hans Jakob Christoph von",Grimmelshausen,Hans Jakob Christoph von,,1625,1676,3,4.96E-05,project_gutenberg
"Granville-Barker, Harley",Granville-Barker,Harley,,1877,1946,3,4.96E-05,project_gutenberg
"Titus, Harold",Titus,Harold,,1888,1967,3,4.96E-05,project_gutenberg
"Wheeler, Harold",Wheeler,Harold,,1877,no_deathdate,3,4.96E-05,project_gutenberg
"Fairbanks, Harold W. (Harold Wellman)",Fairbanks,Harold W. (Harold Wellman),,1860,no_deathdate,3,4.96E-05,project_gutenberg
"Myrtle, Harriet",Myrtle,Harriet,,no_birthdate,1876,3,4.96E-05,project_gutenberg
"Monroe, Harriet Earhart",Monroe,Harriet Earhart,,1842,1927,3,4.96E-05,project_gutenberg
"Caswell, Harriet S.",Caswell,Harriet S.,,1834,no_deathdate,3,4.96E-05,project_gutenberg
"Brower, Harriette",Brower,Harriette,,1869,1928,3,4.96E-05,project_gutenberg
"Furniss, Harry",Furniss,Harry,,1854,1925,3,4.96E-05,project_gutenberg
"Warner, Harry",Warner,Harry,,1922,2003,3,4.96E-05,project_gutenberg
"Harper, Harry",Harper,Harry,,1880,no_deathdate,3,4.96E-05,project_gutenberg
"Robinson, Harry Perry",Robinson,Harry Perry,,1859,1930,3,4.96E-05,project_gutenberg
"Withers, Hartley",Withers,Hartley,,1867,1950,3,4.96E-05,project_gutenberg
"Newcomb, Harvey",Newcomb,Harvey,,1803,1863,3,4.96E-05,project_gutenberg
"France, Hector",France,Hector,,1837,1908,3,4.96E-05,project_gutenberg
"Döring, Heinrich",Döring,Heinrich,,1789,1862,3,4.96E-05,project_gutenberg
"Randolph, Helen",Randolph,Helen,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Clarke, Helen Archibald",Clarke,Helen Archibald,,no_birthdate,1926,3,4.96E-05,project_gutenberg
"Poincaré, Henri",Poincaré,Henri,,1854,1912,3,4.96E-05,project_gutenberg
"Roland Holst-Van der Schalk, Henriette",Roland Holst-Van der Schalk,Henriette,,1869,1952,3,4.96E-05,project_gutenberg
"Fuseli, Henry",Fuseli,Henry,,1741,1825,3,4.96E-05,project_gutenberg
"Hunt, Henry",Hunt,Henry,,1773,1835,3,4.96E-05,project_gutenberg
"Dircks, Henry",Dircks,Henry,,1806,1873,3,4.96E-05,project_gutenberg
"Kingsley, Henry",Kingsley,Henry,,1830,1876,3,4.96E-05,project_gutenberg
"Morford, Henry",Morford,Henry,,1823,1881,3,4.96E-05,project_gutenberg
"Lee, Henry",Lee,Henry,,1826,1888,3,4.96E-05,project_gutenberg
"Vizetelly, Henry",Vizetelly,Henry,,1820,1894,3,4.96E-05,project_gutenberg
"Watterson, Henry",Watterson,Henry,,1840,1921,3,4.96E-05,project_gutenberg
"Kuttner, Henry",Kuttner,Henry,,1915,1958,3,4.96E-05,project_gutenberg
"Beston, Henry",Beston,Henry,,1888,1968,3,4.96E-05,project_gutenberg
"Shute, Henry A. (Henry Augustus)",Shute,Henry A. (Henry Augustus),,1856,1943,3,4.96E-05,project_gutenberg
"Watson, Henry C. (Henry Clay)",Watson,Henry C. (Henry Clay),,1831,1869,3,4.96E-05,project_gutenberg
"Lahee, Henry Charles",Lahee,Henry Charles,,1856,1953,3,4.96E-05,project_gutenberg
"Kames, Henry Home, Lord",Kames,Henry Home,,1696,1782,3,4.96E-05,project_gutenberg
"Buckle, Henry Thomas",Buckle,Henry Thomas,,1821,1862,3,4.96E-05,project_gutenberg
"Shoemaker, Henry W.",Shoemaker,Henry W.,,1880,1958,3,4.96E-05,project_gutenberg
"Warren, Henry White",Warren,Henry White,,1831,1912,3,4.96E-05,project_gutenberg
"Casson, Herbert Newton",Casson,Herbert Newton,,1869,1951,3,4.96E-05,project_gutenberg
"Whitaker, Herman",Whitaker,Herman,,1867,1919,3,4.96E-05,project_gutenberg
"Teirlinck, Herman",Teirlinck,Herman,,1879,1967,3,4.96E-05,project_gutenberg
"Robbers, Herman Johan",Robbers,Herman Johan,,1868,1937,3,4.96E-05,project_gutenberg
"Lecomte du Noüy, Hermine Oudinot",Lecomte du Noüy,Hermine Oudinot,,1854,1915,3,4.96E-05,project_gutenberg
"Nortamo, Hjalmar",Nortamo,Hjalmar,,1860,1931,3,4.96E-05,project_gutenberg
"Hulbert, Homer B. (Homer Bezaleel)",Hulbert,Homer B. (Homer Bezaleel),,1863,1949,3,4.96E-05,project_gutenberg
"López, Honorio",López,Honorio,,1875,1958,3,4.96E-05,project_gutenberg
"McAlister, Hugh",McAlister,Hugh,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Grotius, Hugo",Grotius,Hugo,,1583,1645,3,4.96E-05,project_gutenberg
"Vries, Hugo de",Vries,Hugo de,,1848,1935,3,4.96E-05,project_gutenberg
"Hamilton, Ian",Hamilton,Ian,,1853,1947,3,4.96E-05,project_gutenberg
"Wells-Barnett, Ida B.",Wells-Barnett,Ida B.,,1862,1931,3,4.96E-05,project_gutenberg
"Harper, Ida Husted",Harper,Ida Husted,,1851,1931,3,4.96E-05,project_gutenberg
"Nagy, Ignácz",Nagy,Ignácz,,1810,1854,3,4.96E-05,project_gutenberg
"Donnelly, Ignatius",Donnelly,Ignatius,,1831,1901,3,4.96E-05,project_gutenberg
"Härkönen, Iivo",Härkönen,Iivo,,1882,1941,3,4.96E-05,project_gutenberg
"Kivinen, Ilmari",Kivinen,Ilmari,,1883,1940,3,4.96E-05,project_gutenberg
"Lockwood, Ingersoll",Lockwood,Ingersoll,,1841,1918,3,4.96E-05,project_gutenberg
"Benson, Irene Elliott",Benson,Irene Elliott,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Burton, Isabel, Lady",Burton,Isabel,,1831,1896,3,4.96E-05,project_gutenberg
"Ostrander, Isabel",Ostrander,Isabel,,1883,1924,3,4.96E-05,project_gutenberg
"Mackay, Isabel Ecclestone",Mackay,Isabel Ecclestone,,1875,1928,3,4.96E-05,project_gutenberg
"Abrahams, Israel",Abrahams,Israel,,1858,1925,3,4.96E-05,project_gutenberg
"Bunin, Ivan Alekseevich",Bunin,Ivan Alekseevich,,1870,1953,3,4.96E-05,project_gutenberg
"Wells, J. (Joseph)",Wells,J. (Joseph),,1855,1929,3,4.96E-05,project_gutenberg
"Barbey d'Aurevilly, J. (Jules)",Barbey d'Aurevilly,J. (Jules),,1808,1889,3,4.96E-05,project_gutenberg
"Hobson, J. A. (John Atkinson)",Hobson,J. A. (John Atkinson),,1858,1940,3,4.96E-05,project_gutenberg
"Caouette, J. B. (Jean Baptiste)",Caouette,J. B. (Jean Baptiste),,1854,1922,3,4.96E-05,project_gutenberg
"Lightfoot, J. B. (Joseph Barber)",Lightfoot,J. B. (Joseph Barber),,1828,1889,3,4.96E-05,project_gutenberg
"Elwell, J. B. (Joseph Bowne)",Elwell,J. B. (Joseph Bowne),,1874,1920,3,4.96E-05,project_gutenberg
"Ellis, J. Breckenridge (John Breckenridge)",Ellis,J. Breckenridge (John Breckenridge),,1870,1956,3,4.96E-05,project_gutenberg
"Heer, J. C. (Jakob Christoph)",Heer,J. C. (Jakob Christoph),,1859,1925,3,4.96E-05,project_gutenberg
"Snaith, J. C. (John Collis)",Snaith,J. C. (John Collis),,1876,1936,3,4.96E-05,project_gutenberg
"Panton, J. E. (Jane Ellen)",Panton,J. E. (Jane Ellen),,1847,1923,3,4.96E-05,project_gutenberg
"Collins, J. E. (Joseph Edmund)",Collins,J. E. (Joseph Edmund),,1855,1892,3,4.96E-05,project_gutenberg
"Michaud, J. Fr. (Joseph Fr.)",Michaud,J. Fr. (Joseph Fr.),,1767,1839,3,4.96E-05,project_gutenberg
"Millingen, J. G. (John Gideon)",Millingen,J. G. (John Gideon),,1782,1862,3,4.96E-05,project_gutenberg
"Machen, J. Gresham (John Gresham)",Machen,J. Gresham (John Gresham),,1881,1937,3,4.96E-05,project_gutenberg
"Morgan, J. H. (John Hartman)",Morgan,J. H. (John Hartman),,1876,1955,3,4.96E-05,project_gutenberg
"Patterson, J. H. (John Henry)",Patterson,J. H. (John Henry),,1867,1947,3,4.96E-05,project_gutenberg
"Shorthouse, J. H. (Joseph Henry)",Shorthouse,J. H. (Joseph Henry),,1834,1903,3,4.96E-05,project_gutenberg
"Bell, J. J. (John Joy)",Bell,J. J. (John Joy),,1871,1934,3,4.96E-05,project_gutenberg
"Wecksell, J. J. (Josef Julius)",Wecksell,J. J. (Josef Julius),,1838,1907,3,4.96E-05,project_gutenberg
"Mahaffy, J. P. (John Pentland)",Mahaffy,J. P. (John Pentland),,1839,1919,3,4.96E-05,project_gutenberg
"Hudson, J. Paul",Hudson,J. Paul,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Miller, J. R. (James Russell)",Miller,J. R. (James Russell),,1840,1912,3,4.96E-05,project_gutenberg
"Coyne, J. Stirling (Joseph Stirling)",Coyne,J. Stirling (Joseph Stirling),,1803,1868,3,4.96E-05,project_gutenberg
"Capelle, J. van de",Capelle,J. van de,,1812,1850,3,4.96E-05,project_gutenberg
"Nikkinen, Jaakko",Nikkinen,Jaakko,,1884,1946,3,4.96E-05,project_gutenberg
"Cremer, Jacobus Jan",Cremer,Jacobus Jan,,1827,1880,3,4.96E-05,project_gutenberg
"Beattie, James",Beattie,James,,1735,1803,3,4.96E-05,project_gutenberg
"Tod, James",Tod,James,,1782,1835,3,4.96E-05,project_gutenberg
"Dennistoun, James",Dennistoun,James,,1803,1855,3,4.96E-05,project_gutenberg
"Johonnot, James",Johonnot,James,,1823,1888,3,4.96E-05,project_gutenberg
"Legge, James",Legge,James,,1815,1897,3,4.96E-05,project_gutenberg
"Martineau, James",Martineau,James,,1805,1900,3,4.96E-05,project_gutenberg
"Allen, James",Allen,James,,1864,1912,3,4.96E-05,project_gutenberg
"Denney, James",Denney,James,,1856,1917,3,4.96E-05,project_gutenberg
"Mooney, James",Mooney,James,,1861,1921,3,4.96E-05,project_gutenberg
"Sully, James",Sully,James,,1842,1923,3,4.96E-05,project_gutenberg
"Fitzmaurice-Kelly, James",Fitzmaurice-Kelly,James,,1858,1923,3,4.96E-05,project_gutenberg
"Stalker, James",Stalker,James,,1848,1927,3,4.96E-05,project_gutenberg
"Baikie, James",Baikie,James,,1866,1931,3,4.96E-05,project_gutenberg
"Barnes, James",Barnes,James,,1866,1936,3,4.96E-05,project_gutenberg
"Milne, James",Milne,James,,1865,1951,3,4.96E-05,project_gutenberg
"Blish, James",Blish,James,,1921,1975,3,4.96E-05,project_gutenberg
"Carson, James, Captain",Carson,James,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Cooper, James A.",Cooper,James A.,,1862,1930,3,4.96E-05,project_gutenberg
"Frye, James A. (James Albert)",Frye,James A. (James Albert),,1863,1933,3,4.96E-05,project_gutenberg
"Farrer, James Anson",Farrer,James Anson,,1849,1925,3,4.96E-05,project_gutenberg
"Jones, James Athearn",Jones,James Athearn,,1791,1854,3,4.96E-05,project_gutenberg
"McCabe, James Dabney",McCabe,James Dabney,,1842,1883,3,4.96E-05,project_gutenberg
"Tennent, James Emerson, Sir",Tennent,James Emerson,,1804,1869,3,4.96E-05,project_gutenberg
"Tyler, James Endell",Tyler,James Endell,,1789,1851,3,4.96E-05,project_gutenberg
"Tufts, James Hayden",Tufts,James Hayden,,1862,1942,3,4.96E-05,project_gutenberg
"Moore, James M.",Moore,James M.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Rymer, James Malcolm",Rymer,James Malcolm,,no_birthdate,1884,3,4.96E-05,project_gutenberg
"Johnson, James Weldon",Johnson,James Weldon,,1871,1938,3,4.96E-05,project_gutenberg
"Hyde, James Wilson",Hyde,James Wilson,,1841,1918,3,4.96E-05,project_gutenberg
"Andrews, Jane",Andrews,Jane,,1833,1887,3,4.96E-05,project_gutenberg
"Rae, Janet Milne",Rae,Janet Milne,,1844,1933,3,4.96E-05,project_gutenberg
"Pyrker, János László",Pyrker,János László,,1772,1847,3,4.96E-05,project_gutenberg
"Lorrain, Jean",Lorrain,Jean,,1855,1906,3,4.96E-05,project_gutenberg
"Aicard, Jean",Aicard,Jean,,1848,1921,3,4.96E-05,project_gutenberg
"Froissart, Jean",Froissart,Jean,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"La Brète, Jean de",La Brète,Jean de,,1854,1945,3,4.96E-05,project_gutenberg
"Regnard, Jean François",Regnard,Jean François,,1655,1709,3,4.96E-05,project_gutenberg
"Baird, Jean K. (Jean Katherine)",Baird,Jean K. (Jean Katherine),,1872,1918,3,4.96E-05,project_gutenberg
"Marat, Jean Paul",Marat,Jean Paul,,1743,1793,3,4.96E-05,project_gutenberg
"Lesseps, Jean-Baptiste-Barthélemy, baron de",Lesseps,Jean-Baptiste-Barthélemy,,1766,1834,3,4.96E-05,project_gutenberg
"Robert-Houdin, Jean-Eugène",Robert-Houdin,Jean-Eugène,,1805,1871,3,4.96E-05,project_gutenberg
"Davis, Jefferson",Davis,Jefferson,,1808,1889,3,4.96E-05,project_gutenberg
"Aakjær, Jeppe",Aakjær,Jeppe,,1866,1930,3,4.96E-05,project_gutenberg
"Curtin, Jeremiah",Curtin,Jeremiah,,1835,1906,3,4.96E-05,project_gutenberg
"Conquest, Joan",Conquest,Joan,,1883,1941,3,4.96E-05,project_gutenberg
"Deus, João de",Deus,João de,,1830,1896,3,4.96E-05,project_gutenberg
"Carvalho, João Marques de",Carvalho,João Marques de,,1866,1910,3,4.96E-05,project_gutenberg
"Ruyra, Joaquín",Ruyra,Joaquín,,1858,1939,3,4.96E-05,project_gutenberg
"Lindner, Johann Traugott",Lindner,Johann Traugott,,1777,1856,3,4.96E-05,project_gutenberg
"Alfthan, Johannes",Alfthan,Johannes,,1830,1893,3,4.96E-05,project_gutenberg
"Marston, John",Marston,John,,no_birthdate,1634,3,4.96E-05,project_gutenberg
"Locke, John",Locke,John,,1632,1704,3,4.96E-05,project_gutenberg
"Ireland, John",Ireland,John,,no_birthdate,1808,3,4.96E-05,project_gutenberg
"Jay, John",Jay,John,,1745,1829,3,4.96E-05,project_gutenberg
"O'Keeffe, John",O'Keeffe,John,,1747,1833,3,4.96E-05,project_gutenberg
"West, John",West,John,,1778,1845,3,4.96E-05,project_gutenberg
"Roby, John",Roby,John,,1793,1850,3,4.96E-05,project_gutenberg
"Frost, John",Frost,John,,1800,1859,3,4.96E-05,project_gutenberg
"Lang, John",Lang,John,,1816,1864,3,4.96E-05,project_gutenberg
"Oxenford, John",Oxenford,John,,1812,1877,3,4.96E-05,project_gutenberg
"Adye, John, Sir",Adye,John,,1819,1900,3,4.96E-05,project_gutenberg
"Earle, John",Earle,John,,1824,1903,3,4.96E-05,project_gutenberg
"Gerard, John",Gerard,John,,1840,1912,3,4.96E-05,project_gutenberg
"Lubbock, John, Sir",Lubbock,John,,1834,1913,3,4.96E-05,project_gutenberg
"Munro, John",Munro,John,,1849,1930,3,4.96E-05,project_gutenberg
"Presland, John",Presland,John,,1885,1975,3,4.96E-05,project_gutenberg
"Webster, John",Webster,John,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Martin, John Alexander",Martin,John Alexander,,1839,1889,3,4.96E-05,project_gutenberg
"Widtsoe, John Andreas",Widtsoe,John Andreas,,1872,1952,3,4.96E-05,project_gutenberg
"O'Shea, John Augustus",O'Shea,John Augustus,,1840,1905,3,4.96E-05,project_gutenberg
"Buckstone, John Baldwin",Buckstone,John Baldwin,,1802,1879,3,4.96E-05,project_gutenberg
"Chapin, John C.",Chapin,John C.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Hotten, John Camden",Hotten,John Camden,,1832,1873,3,4.96E-05,project_gutenberg
"Squire, John Collings, Sir",Squire,John Collings,,1884,1958,3,4.96E-05,project_gutenberg
"Lynch, John D.",Lynch,John D.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Nicolay, John G. (John George)",Nicolay,John G. (John George),,1832,1901,3,4.96E-05,project_gutenberg
"Bower, John Graham",Bower,John Graham,,1886,1940,3,4.96E-05,project_gutenberg
"Burton, John Hill",Burton,John Hill,,1809,1881,3,4.96E-05,project_gutenberg
"Stoddard, John L. (John Lawson)",Stoddard,John L. (John Lawson),,1850,1931,3,4.96E-05,project_gutenberg
"Langworthy, John Luther",Langworthy,John Luther,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Kennedy, John Pendleton",Kennedy,John Pendleton,,1795,1870,3,4.96E-05,project_gutenberg
"Newman, John Philip",Newman,John Philip,,1826,1899,3,4.96E-05,project_gutenberg
"Sousa, John Philip",Sousa,John Philip,,1854,1932,3,4.96E-05,project_gutenberg
"Adams, John Quincy",Adams,John Quincy,,1767,1848,3,4.96E-05,project_gutenberg
"Bolles, John R. (John Rogers)",Bolles,John R. (John Rogers),,1810,1895,3,4.96E-05,project_gutenberg
"Farmer, John Stephen",Farmer,John Stephen,,1854,1916,3,4.96E-05,project_gutenberg
