author_name,first_name,last_name,title,count,eebo_total,estc_total,open-syllabus_total,ota_total,project-gutenberg_total
John Louis Lucaites,John Louis,Lucaites,,68,,,0.000187,,
Kamala Markandaya,Kamala,Markandaya,,68,,,0.000187,,
Mimi Markus,Mimi,Markus,,68,,,0.000187,,
Haydn Middleton,Haydn,Middleton,,68,,,0.000187,,
Henry Miller,Henry,Miller,,68,,,0.000187,,
Stephen Morton,Stephen,Morton,,68,,,0.000187,,
Philip Nel,Philip,Nel,,68,,,0.000187,,
Mary Norton,Mary,Norton,,68,,,0.000187,,
Rictor Norton,Rictor,Norton,,68,,,0.000187,,
Patricia T. O.'Conner,Patricia T,O'Conner,,68,,,0.000187,,
Iona Archibald Opie,Iona Archibald,Opie,,68,,,0.000187,,
Malcolm Payne,Malcolm,Payne,,68,,,0.000187,,
Helen Peters,Helen,Peters,,68,,,0.000187,,
Peter J. Rabinowitz,Peter J,Rabinowitz,,68,,,0.000187,,
Ellen Rooney,Ellen,Rooney,,68,,,0.000187,,
Felicity Rosslyn,Felicity,Rosslyn,,68,,,0.000187,,
Vittorio De Sica,Vittorio De,Sica,,68,,,0.000187,,
Ronald Silliman,Ronald,Silliman,,68,,,0.000187,,
George W. Stimson,George W,Stimson,,68,,,0.000187,,
William J. Sutherland,William J,Sutherland,,68,,,0.000187,,
Donna Tartt,Donna,Tartt,,68,,,0.000187,,
Charles Tennyson,Charles,Tennyson,,68,,,0.000187,,
Linda Thomas,Linda,Thomas,,68,,,0.000187,,
Stephen Toulmin,Stephen,Toulmin,,68,,,0.000187,,
R. L. Trask,R L,Trask,,68,,,0.000187,,
David M. Vieth,David M,Vieth,,68,,,0.000187,,
University of Wales,University of,Wales,,68,,,0.000187,,
Oscar Williams,Oscar,Williams,,68,,,0.000187,,
Andrew Wright,Andrew,Wright,,68,,,0.000187,,
Rafia Zafar,Rafia,Zafar,,68,,,0.000187,,
Ryunosuko Akutagawa,Ryunosuko,Akutagawa,,67,,,0.000185,,
Daniel Albright,Daniel,Albright,,67,,,0.000185,,
John Arnold,John,Arnold,,67,,,0.000185,,
Andrew Ashfield,Andrew,Ashfield,,67,,,0.000185,,
John Clement Ball,John Clement,Ball,,67,,,0.000185,,
Ulrich Beck,Ulrich,Beck,,67,,,0.000185,,
Andrey Bely,Andrey,Bely,,67,,,0.000185,,
Arthur W. Biddle,Arthur W,Biddle,,67,,,0.000185,,
Ian Bogost,Ian,Bogost,,67,,,0.000185,,
Gordon Braden,Gordon,Braden,,67,,,0.000185,,
Pamela Clemit,Pamela,Clemit,,67,,,0.000185,,
Joan St. C. Crane,Joan St. C,Crane,,67,,,0.000185,,
Tim Cresswell,Tim,Cresswell,,67,,,0.000185,,
Paul B. Davis,Paul B,Davis,,67,,,0.000185,,
Charlotte Delbo,Charlotte,Delbo,,67,,,0.000185,,
Eve Ensler,Eve,Ensler,,67,,,0.000185,,
Bradford S. Field,Bradford S,Field,,67,,,0.000185,,
Monika Fludernik,Monika,Fludernik,,67,,,0.000185,,
Russell Freedman,Russell,Freedman,,67,,,0.000185,,
Frederick Garber,Frederick,Garber,,67,,,0.000185,,
Miriam Gilbert,Miriam,Gilbert,,67,,,0.000185,,
Karen Elizabeth Gordon,Karen Elizabeth,Gordon,,67,,,0.000185,,
Kim F. Hall,Kim F,Hall,,67,,,0.000185,,
Knut Hamsun,Knut,Hamsun,,67,,,0.000185,,
Robin Higgins,Robin,Higgins,,67,,,0.000185,,
Michael Hofmann,Michael,Hofmann,,67,,,0.000185,,
Beverly A. S. Holmström,Beverly A. S.,Holmström,,67,,,0.000185,,
Tim Ingold,Tim,Ingold,,67,,,0.000185,,
Lauren Kessler,Lauren,Kessler,,67,,,0.000185,,
Andy Kirkpatrick,Andy,Kirkpatrick,,67,,,0.000185,,
Teresa De Lauretis,Teresa De,Lauretis,,67,,,0.000185,,
David Lindley,David,Lindley,,67,,,0.000185,,
Lucy R. Lippard,Lucy R,Lippard,,67,,,0.000185,,
Penelope Lively,Penelope,Lively,,67,,,0.000185,,
George M. Logan,George M,Logan,,67,,,0.000185,,
John Lucas,John,Lucas,,67,,,0.000185,,
Thomas McFarland,Thomas,McFarland,,67,,,0.000185,,
Andrew Milner,Andrew,Milner,,67,,,0.000185,,
Paul Monette,Paul,Monette,,67,,,0.000185,,
Kenzaburo O.̄e,Kenzaburo,Ōe,,67,,,0.000185,,
William O.'Grady,William,O'Grady,,67,,,0.000185,,
Susie Orbach,Susie,Orbach,,67,,,0.000185,,
Sara Paretsky,Sara,Paretsky,,67,,,0.000185,,
Andrew X. Pham,Andrew X,Pham,,67,,,0.000185,,
Kerry Powell,Kerry,Powell,,67,,,0.000185,,
John Crowe Ransom,John Crowe,Ransom,,67,,,0.000185,,
Philip Roberts,Philip,Roberts,,67,,,0.000185,,
Stuart J. Russell,Stuart J,Russell,,67,,,0.000185,,
Thomas H. Schaub,Thomas H,Schaub,,67,,,0.000185,,
Regina M. Schwartz,Regina M,Schwartz,,67,,,0.000185,,
Stephen J. Silverman,Stephen J,Silverman,,67,,,0.000185,,
Judith Squires,Judith,Squires,,67,,,0.000185,,
Jeffrey Walker,Jeffrey,Walker,,67,,,0.000185,,
Peter Weir,Peter,Weir,,67,,,0.000185,,
Michael Winterbottom,Michael,Winterbottom,,67,,,0.000185,,
Colette,Colette,,,67,,,0.000185,,
D. P. S. Ahluwalia,D. P. S.,Ahluwalia,,66,,,0.000182,,
Doug Babington,Doug,Babington,,66,,,0.000182,,
John Barnard,John,Barnard,,66,,,0.000182,,
Harry Berger,Harry,Berger,,66,,,0.000182,,
Edward De Bono,Edward De,Bono,,66,,,0.000182,,
Paul Bowles,Paul,Bowles,,66,,,0.000182,,
Stephen Copley,Stephen,Copley,,66,,,0.000182,,
Barbara Creed,Barbara,Creed,,66,,,0.000182,,
Robert Con Davis,Robert Con,Davis,,66,,,0.000182,,
Linda C. Dowling,Linda C,Dowling,,66,,,0.000182,,
Alan Duff,Alan,Duff,,66,,,0.000182,,
Alexandre Dumas,Alexandre,Dumas,,66,,,0.000182,,
Gretel Ehrlich,Gretel,Ehrlich,,66,,,0.000182,,
Stanley Fish,Stanley,Fish,,66,,,0.000182,,
Jamie Ford,Jamie,Ford,,66,,,0.000182,,
Zane Grey,Zane,Grey,,66,,,0.000182,,
E. A. J. Honigmann,E. A. J.,Honigmann,,66,,,0.000182,,
Douglas Hunt,Douglas,Hunt,,66,,,0.000182,,
Wilhelm Jensen,Wilhelm,Jensen,,66,,,0.000182,,
Johndan Johnson-Eilola,Johndan,Johnson-Eilola,,66,,,0.000182,,
Daniel Karlin,Daniel,Karlin,,66,,,0.000182,,
Mario Klarer,Mario,Klarer,,66,,,0.000182,,
Camara Laye,Camara,Laye,,66,,,0.000182,,
Maureen Lewis,Maureen,Lewis,,66,,,0.000182,,
John McCluskey,John,McCluskey,,66,,,0.000182,,
Margery Palmer McCulloch,Margery Palmer,McCulloch,,66,,,0.000182,,
Duncan McDonald,Duncan,McDonald,,66,,,0.000182,,
James C. McKusick,James C,McKusick,,66,,,0.000182,,
Terry McMillan,Terry,McMillan,,66,,,0.000182,,
Toby Miller,Toby,Miller,,66,,,0.000182,,
Andy Mousley,Andy,Mousley,,66,,,0.000182,,
Sally Munt,Sally,Munt,,66,,,0.000182,,
Margaret Cavendish Newcastle,Margaret Cavendish,Newcastle,,66,,,0.000182,,
LesléA Newman,LesléA,Newman,,66,,,0.000182,,
Stephen Potter,Stephen,Potter,,66,,,0.000182,,
V. S. Pritchett,V S,Pritchett,,66,,,0.000182,,
Albert J. Rivero,Albert J,Rivero,,66,,,0.000182,,
John Rodden,John,Rodden,,66,,,0.000182,,
Henry M. Sayre,Henry M,Sayre,,66,,,0.000182,,
Sandra Scarry,Sandra,Scarry,,66,,,0.000182,,
M. S. Silk,M S,Silk,,66,,,0.000182,,
Judy Simons,Judy,Simons,,66,,,0.000182,,
B. F. Skinner,B F,Skinner,,66,,,0.000182,,
Philip Smith,Philip,Smith,,66,,,0.000182,,
John Tomlinson,John,Tomlinson,,66,,,0.000182,,
John Urry,John,Urry,,66,,,0.000182,,
Anthony James Veal,Anthony James,Veal,,66,,,0.000182,,
Giovanni Verga,Giovanni,Verga,,66,,,0.000182,,
Bill Watterson,Bill,Watterson,,66,,,0.000182,,
Jace Weaver,Jace,Weaver,,66,,,0.000182,,
Alan M. Weinberg,Alan M,Weinberg,,66,,,0.000182,,
F. P. Wilson,F P,Wilson,,66,,,0.000182,,
D. W. Winnicott,D W,Winnicott,,66,,,0.000182,,
Colin Yallop,Colin,Yallop,,66,,,0.000182,,
Stefan Zweig,Stefan,Zweig,,66,,,0.000182,,
Pamela J. Annas,Pamela J,Annas,,65,,,0.000179,,
Tom Bailey,Tom,Bailey,,65,,,0.000179,,
W. R. J. Barron,W. R. J.,Barron,,65,,,0.000179,,
Isaiah Berlin,Isaiah,Berlin,,65,,,0.000179,,
Bill Bliss,Bill,Bliss,,65,,,0.000179,,
Arna Bontemps,Arna,Bontemps,,65,,,0.000179,,
Geneviève Brassard,Geneviève,Brassard,,65,,,0.000179,,
Suzanne Buker,Suzanne,Buker,,65,,,0.000179,,
Devon W. Carbado,Devon W,Carbado,,65,,,0.000179,,
Helen Carr,Helen,Carr,,65,,,0.000179,,
Carol T. Christ,Carol T,Christ,,65,,,0.000179,,
Alan Clarke,Alan,Clarke,,65,,,0.000179,,
Robert Coles,Robert,Coles,,65,,,0.000179,,
Linda J. Cowgill,Linda J,Cowgill,,65,,,0.000179,,
Ann Curthoys,Ann,Curthoys,,65,,,0.000179,,
Maya Deren,Maya,Deren,,65,,,0.000179,,
Matthew T. Dickerson,Matthew T,Dickerson,,65,,,0.000179,,
Ian Donaldson,Ian,Donaldson,,65,,,0.000179,,
Robert Douglas-Fairhurst,Robert,Douglas-Fairhurst,,65,,,0.000179,,
Nelson George,Nelson,George,,65,,,0.000179,,
Carol Gilligan,Carol,Gilligan,,65,,,0.000179,,
Ben Heasley,Ben,Heasley,,65,,,0.000179,,
Robert Bechtold Heilman,Robert Bechtold,Heilman,,65,,,0.000179,,
Adrian Johns,Adrian,Johns,,65,,,0.000179,,
Thomas Walter Laqueur,Thomas Walter,Laqueur,,65,,,0.000179,,
Tanith Lee,Tanith,Lee,,65,,,0.000179,,
D. Geraint Lewis,D Geraint,Lewis,,65,,,0.000179,,
Wyndham Lewis,Wyndham,Lewis,,65,,,0.000179,,
Bernard MacLaverty,Bernard,MacLaverty,,65,,,0.000179,,
Leonard S. Marcus,Leonard S,Marcus,,65,,,0.000179,,
Andrew Maunder,Andrew,Maunder,,65,,,0.000179,,
Nellie Y. McKay,Nellie Y,McKay,,65,,,0.000179,,
Claus Melchior,Claus,Melchior,,65,,,0.000179,,
Gabriel Miller,Gabriel,Miller,,65,,,0.000179,,
Domhnall Mitchell,Domhnall,Mitchell,,65,,,0.000179,,
Steven J. Molinsky,Steven J,Molinsky,,65,,,0.000179,,
David Monaghan,David,Monaghan,,65,,,0.000179,,
Edwin Muir,Edwin,Muir,,65,,,0.000179,,
Robert Musil,Robert,Musil,,65,,,0.000179,,
Tim Newburn,Tim,Newburn,,65,,,0.000179,,
Giulia Niccolai,Giulia,Niccolai,,65,,,0.000179,,
Andy Orchard,Andy,Orchard,,65,,,0.000179,,
Sondra Perl,Sondra,Perl,,65,,,0.000179,,
Gill Plain,Gill,Plain,,65,,,0.000179,,
Frederik Pohl,Frederik,Pohl,,65,,,0.000179,,
Vivian R. Pollak,Vivian R,Pollak,,65,,,0.000179,,
Arnold Rampersad,Arnold,Rampersad,,65,,,0.000179,,
Allen Hilliard Reddick,Allen Hilliard,Reddick,,65,,,0.000179,,
Walter B. Rideout,Walter B,Rideout,,65,,,0.000179,,
Robert C. Rosen,Robert C,Rosen,,65,,,0.000179,,
Edmond Rostand,Edmond,Rostand,,65,,,0.000179,,
Richard Russo,Richard,Russo,,65,,,0.000179,,
Roger Sales,Roger,Sales,,65,,,0.000179,,
Corinne J. Saunders,Corinne J,Saunders,,65,,,0.000179,,
Vandana Shiva,Vandana,Shiva,,65,,,0.000179,,
Stephen Sondheim,Stephen,Sondheim,,65,,,0.000179,,
Wolfhard Steppe,Wolfhard,Steppe,,65,,,0.000179,,
Leonard Tennenhouse,Leonard,Tennenhouse,,65,,,0.000179,,
Jenny Thomas,Jenny,Thomas,,65,,,0.000179,,
Kristin Thompson,Kristin,Thompson,,65,,,0.000179,,
Roberta Seelinger Trites,Roberta Seelinger,Trites,,65,,,0.000179,,
Brian Turner,Brian,Turner,,65,,,0.000179,,
G. Turquet-Milnes,G,Turquet-Milnes,,65,,,0.000179,,
Fred Wah,Fred,Wah,,65,,,0.000179,,
Ian Watt,Ian,Watt,,65,,,0.000179,,
Ann Watters,Ann,Watters,,65,,,0.000179,,
Robert Weissberg,Robert,Weissberg,,65,,,0.000179,,
Rita Williams-Garcia,Rita,Williams-Garcia,,65,,,0.000179,,
Quintilian,Quintilian,,,65,,,0.000179,,
D. C. Arena Stage (Organization : Washington,D. C. Arena Stage,,,64,,,0.000176,,
Katherine H. Adams,Katherine H,Adams,,64,,,0.000176,,
Richard Adams,Richard,Adams,,64,,,0.000176,,
Shahid Ali Agha,Shahid Ali,Agha,,64,,,0.000176,,
R. Altman,R,Altman,,64,,,0.000176,,
Philip Auslander,Philip,Auslander,,64,,,0.000176,,
Catherine Bates,Catherine,Bates,,64,,,0.000176,,
Ian A. Bell,Ian A,Bell,,64,,,0.000176,,
Alan Bennett,Alan,Bennett,,64,,,0.000176,,
Nicola Bradbury,Nicola,Bradbury,,64,,,0.000176,,
Barry Buzan,Barry,Buzan,,64,,,0.000176,,
James Buzard,James,Buzard,,64,,,0.000176,,
Kate Chedgzoy,Kate,Chedgzoy,,64,,,0.000176,,
Ruth Harwood Cline,Ruth Harwood,Cline,,64,,,0.000176,,
Leonard Cohen,Leonard,Cohen,,64,,,0.000176,,
G. G. Coulton,G G,Coulton,,64,,,0.000176,,
Amy Cruse,Amy,Cruse,,64,,,0.000176,,
Nicholas Daly,Nicholas,Daly,,64,,,0.000176,,
Lisa D. Delpit,Lisa D,Delpit,,64,,,0.000176,,
Suzanne Eggins,Suzanne,Eggins,,64,,,0.000176,,
Gillian Flynn,Gillian,Flynn,,64,,,0.000176,,
Patrick Forsyth,Patrick,Forsyth,,64,,,0.000176,,
Janet Frame,Janet,Frame,,64,,,0.000176,,
James Frey,James,Frey,,64,,,0.000176,,
Rosemarie Garland-Thomson,Rosemarie,Garland-Thomson,,64,,,0.000176,,
Michael Patrick Gillespie,Michael Patrick,Gillespie,,64,,,0.000176,,
Janet Godwin,Janet,Godwin,,64,,,0.000176,,
Matthew K. Gold,Matthew K,Gold,,64,,,0.000176,,
Edmund Gosse,Edmund,Gosse,,64,,,0.000176,,
David D. Hall,David D,Hall,,64,,,0.000176,,
Susan Hayward,Susan,Hayward,,64,,,0.000176,,
William Ernest Henley,William Ernest,Henley,,64,,,0.000176,,
Ann Hoffmann,Ann,Hoffmann,,64,,,0.000176,,
Dafydd Glyn Jones,Dafydd Glyn,Jones,,64,,,0.000176,,
John A. Joyce,John A,Joyce,,64,,,0.000176,,
Walter B. Kalaidjian,Walter B,Kalaidjian,,64,,,0.000176,,
Laura C. Lambdin,Laura C,Lambdin,,64,,,0.000176,,
Robert T. Lambdin,Robert T,Lambdin,,64,,,0.000176,,
Stan Lee,Stan,Lee,,64,,,0.000176,,
John E. Lincoln,John E,Lincoln,,64,,,0.000176,,
Emma Mason,Emma,Mason,,64,,,0.000176,,
Gordon McMullan,Gordon,McMullan,,64,,,0.000176,,
Fatima Mernissi,Fatima,Mernissi,,64,,,0.000176,,
Mike Metcalfe,Mike,Metcalfe,,64,,,0.000176,,
William J. Mitchell,William J,Mitchell,,64,,,0.000176,,
Keith Negus,Keith,Negus,,64,,,0.000176,,
David O.'Hara,David,O'Hara,,64,,,0.000176,,
Gifford P. Orwen,Gifford P,Orwen,,64,,,0.000176,,
Alicia Ostriker,Alicia,Ostriker,,64,,,0.000176,,
Linda Sue Park,Linda Sue,Park,,64,,,0.000176,,
Orlando Patterson,Orlando,Patterson,,64,,,0.000176,,
Daniel D. Pearlman,Daniel D,Pearlman,,64,,,0.000176,,
Paula R. Pearlman,Paula R,Pearlman,,64,,,0.000176,,
Gloria Platzner,Gloria,Platzner,,64,,,0.000176,,
Alan Pritchard,Alan,Pritchard,,64,,,0.000176,,
Ad Putter,Ad,Putter,,64,,,0.000176,,
Paul Rabinow,Paul,Rabinow,,64,,,0.000176,,
Mark Salzman,Mark,Salzman,,64,,,0.000176,,
Mimi Schwartz,Mimi,Schwartz,,64,,,0.000176,,
James E. Seaver,James E,Seaver,,64,,,0.000176,,
Ruta Sepetys,Ruta,Sepetys,,64,,,0.000176,,
Jo Shapcott,Jo,Shapcott,,64,,,0.000176,,
Joseph T. Shipley,Joseph T,Shipley,,64,,,0.000176,,
Robert Singleton,Robert,Singleton,,64,,,0.000176,,
Economic History Society,Economic History,Society,,64,,,0.000176,,
John Stachniewski,John,Stachniewski,,64,,,0.000176,,
Morag Styles,Morag,Styles,,64,,,0.000176,,
George Robert Stirling Taylor,George Robert Stirling,Taylor,,64,,,0.000176,,
Tabitha Tenney,Tabitha,Tenney,,64,,,0.000176,,
Jerry R. Thomas,Jerry R,Thomas,,64,,,0.000176,,
John Rowe Townsend,John Rowe,Townsend,,64,,,0.000176,,
J. B. Trapp,J B,Trapp,,64,,,0.000176,,
Patrick White,Patrick,White,,64,,,0.000176,,
Patrick Wormald,Patrick,Wormald,,64,,,0.000176,,
Edwin Abbott Abbott,Edwin Abbott,Abbott,,63,,,0.000174,,
L. G. Alexander,L G,Alexander,,63,,,0.000174,,
Aharon Appelfeld,Aharon,Appelfeld,,63,,,0.000174,,
Srinivas Aravamudan,Srinivas,Aravamudan,,63,,,0.000174,,
Marcus Aurelius,Marcus,Aurelius,,63,,,0.000174,,
Isaak Èmmanuilovič Babel,Isaak Èmmanuilovič,Babel,,63,,,0.000174,,
Martin J. Ball,Martin J,Ball,,63,,,0.000174,,
John Banville,John,Banville,,63,,,0.000174,,
Chris Barker,Chris,Barker,,63,,,0.000174,,
Melba Beals,Melba,Beals,,63,,,0.000174,,
Penny Boumelha,Penny,Boumelha,,63,,,0.000174,,
Anthony Bourdain,Anthony,Bourdain,,63,,,0.000174,,
Max Braithwaite,Max,Braithwaite,,63,,,0.000174,,
Dee Alexander Brown,Dee Alexander,Brown,,63,,,0.000174,,
John Buchan,John,Buchan,,63,,,0.000174,,
Charles Bukowski,Charles,Bukowski,,63,,,0.000174,,
Ivan Alekseevich Bunin,Ivan Alekseevich,Bunin,,63,,,0.000174,,
Patsy Callaghan,Patsy,Callaghan,,63,,,0.000174,,
Leonard Cassuto,Leonard,Cassuto,,63,,,0.000174,,
J. K. Chambers,J K,Chambers,,63,,,0.000174,,
Beverly Lyon Clark,Beverly Lyon,Clark,,63,,,0.000174,,
Claire Colebrook,Claire,Colebrook,,63,,,0.000174,,
W. A. Davenport,W A,Davenport,,63,,,0.000174,,
Alistair Davies,Alistair,Davies,,63,,,0.000174,,
Ann Dobyns,Ann,Dobyns,,63,,,0.000174,,
Johanna Drucker,Johanna,Drucker,,63,,,0.000174,,
Modris Eksteins,Modris,Eksteins,,63,,,0.000174,,
Sandra N. Elbaum,Sandra N,Elbaum,,63,,,0.000174,,
Bryan A. Garner,Bryan A,Garner,,63,,,0.000174,,
Susan M. Gass,Susan M,Gass,,63,,,0.000174,,
Bruce Griffiths,Bruce,Griffiths,,63,,,0.000174,,
Christopher Haigh,Christopher,Haigh,,63,,,0.000174,,
Sharon M. Harris,Sharon M,Harris,,63,,,0.000174,,
Thomas Harris,Thomas,Harris,,63,,,0.000174,,
Le Ly Hayslip,Le Ly,Hayslip,,63,,,0.000174,,
George Herriman,George,Herriman,,63,,,0.000174,,
Nicholas J. Higham,Nicholas J,Higham,,63,,,0.000174,,
Tony Hillerman,Tony,Hillerman,,63,,,0.000174,,
John Huston,John,Huston,,63,,,0.000174,,
Lewis Hyde,Lewis,Hyde,,63,,,0.000174,,
Kenneth R. Johnston,Kenneth R,Johnston,,63,,,0.000174,,
James C. Kaufman,James C,Kaufman,,63,,,0.000174,,
George Lyman Kittredge,George Lyman,Kittredge,,63,,,0.000174,,
Roberta L. Krueger,Roberta L,Krueger,,63,,,0.000174,,
Richard A. Levine,Richard A,Levine,,63,,,0.000174,,
Ricky Lowes,Ricky,Lowes,,63,,,0.000174,,
Somhairle MacGill-Eain,Somhairle,MacGill-Eain,,63,,,0.000174,,
Colin MacInnes,Colin,MacInnes,,63,,,0.000174,,
John Macrae,John,Macrae,,63,,,0.000174,,
Lucy Maddox,Lucy,Maddox,,63,,,0.000174,,
Manning Marable,Manning,Marable,,63,,,0.000174,,
Peter Mather,Peter,Mather,,63,,,0.000174,,
John Joseph Mathews,John Joseph,Mathews,,63,,,0.000174,,
Larry McCaffery,Larry,McCaffery,,63,,,0.000174,,
Rita McCarthy,Rita,McCarthy,,63,,,0.000174,,
James Milroy,James,Milroy,,63,,,0.000174,,
Terry Mohan,Terry,Mohan,,63,,,0.000174,,
Lewis Mumford,Lewis,Mumford,,63,,,0.000174,,
Richard M. Nixon,Richard M,Nixon,,63,,,0.000174,,
Helen Oyeyemi,Helen,Oyeyemi,,63,,,0.000174,,
Frederick Page,Frederick,Page,,63,,,0.000174,,
Julie Pallant,Julie,Pallant,,63,,,0.000174,,
James Robert Payne,James Robert,Payne,,63,,,0.000174,,
Okot P.'Bitek,Okot,P'Bitek,,63,,,0.000174,,
Seamus Perry,Seamus,Perry,,63,,,0.000174,,
Lino Pertile,Lino,Pertile,,63,,,0.000174,,
Adam Phillips,Adam,Phillips,,63,,,0.000174,,
Griselda Pollock,Griselda,Pollock,,63,,,0.000174,,
James D. Porter,James D,Porter,,63,,,0.000174,,
Mario Puzo,Mario,Puzo,,63,,,0.000174,,
Shaun Regan,Shaun,Regan,,63,,,0.000174,,
Hephzibah Roskelly,Hephzibah,Roskelly,,63,,,0.000174,,
W. D. Ross,W D,Ross,,63,,,0.000174,,
Sarah Ruhl,Sarah,Ruhl,,63,,,0.000174,,
Lillian Eugenia Smith,Lillian Eugenia,Smith,,63,,,0.000174,,
Matthew J. Smith,Matthew J,Smith,,63,,,0.000174,,
George Rippey Stewart,George Rippey,Stewart,,63,,,0.000174,,
Anthony Storr,Anthony,Storr,,63,,,0.000174,,
Diane Thiel,Diane,Thiel,,63,,,0.000174,,
Dorothy G. Thomas,Dorothy G,Thomas,,63,,,0.000174,,
Barbara Tomlinson,Barbara,Tomlinson,,63,,,0.000174,,
Haunani-Kay Trask,Haunani-Kay,Trask,,63,,,0.000174,,
Marie Clare Turner,Marie Clare,Turner,,63,,,0.000174,,
William Whitla,William,Whitla,,63,,,0.000174,,
Hildegard,Hildegard,,,63,,,0.000174,,
Juvenal,Juvenal,,,63,,,0.000174,,
Lucretius,Lucretius,,,63,,,0.000174,,
Leila Aboulela,Leila,Aboulela,,62,,,0.000171,,
Sergio Adorni,Sergio,Adorni,,62,,,0.000171,,
Paul B. Armstrong,Paul B,Armstrong,,62,,,0.000171,,
English Association,English,Association,,62,,,0.000171,,
Marleen S. Barr,Marleen S,Barr,,62,,,0.000171,,
M. C. Bradbrook,M C,Bradbrook,,62,,,0.000171,,
Cordelia Bryan,Cordelia,Bryan,,62,,,0.000171,,
Morley Callaghan,Morley,Callaghan,,62,,,0.000171,,
Jane Chance,Jane,Chance,,62,,,0.000171,,
Jon Cook,Jon,Cook,,62,,,0.000171,,
Carol Costley,Carol,Costley,,62,,,0.000171,,
Alighieri Dante,Alighieri,Dante,,62,,,0.000171,,
Anthony Davies,Anthony,Davies,,62,,,0.000171,,
Jason Davis,Jason,Davis,,62,,,0.000171,,
Alan M. Dershowitz,Alan M,Dershowitz,,62,,,0.000171,,
John M. Desmond,John M,Desmond,,62,,,0.000171,,
Jane Dowson,Jane,Dowson,,62,,,0.000171,,
Craig Douglas Dworkin,Craig Douglas,Dworkin,,62,,,0.000171,,
Uwe Flick,Uwe,Flick,,62,,,0.000171,,
Dario Fo,Dario,Fo,,62,,,0.000171,,
G. S. Fraser,G S,Fraser,,62,,,0.000171,,
William Gaunt,William,Gaunt,,62,,,0.000171,,
Mark Girouard,Mark,Girouard,,62,,,0.000171,,
Derek Gregory,Derek,Gregory,,62,,,0.000171,,
Angelina Emily Grimke,Angelina Emily,Grimke,,62,,,0.000171,,
Josephine M. Guy,Josephine M,Guy,,62,,,0.000171,,
Colin Hardie,Colin,Hardie,,62,,,0.000171,,
Wilson Harris,Wilson,Harris,,62,,,0.000171,,
Peter Hawkes,Peter,Hawkes,,62,,,0.000171,,
Robert Hayden,Robert,Hayden,,62,,,0.000171,,
David Hesmondhalgh,David,Hesmondhalgh,,62,,,0.000171,,
A. M. Homes,A M,Homes,,62,,,0.000171,,
James I.,James,I,,62,,,0.000171,,
Matthew Frye Jacobson,Matthew Frye,Jacobson,,62,,,0.000171,,
Eric John,Eric,John,,62,,,0.000171,,
Ann Jonas,Ann,Jonas,,62,,,0.000171,,
Gwyn Jones,Gwyn,Jones,,62,,,0.000171,,
Howard Kahane,Howard,Kahane,,62,,,0.000171,,
Geoff King,Geoff,King,,62,,,0.000171,,
Matthew G. Kirschenbaum,Matthew G,Kirschenbaum,,62,,,0.000171,,
David Klass,David,Klass,,62,,,0.000171,,
Martin Kreiswirth,Martin,Kreiswirth,,62,,,0.000171,,
Piotr Kuhiwczak,Piotr,Kuhiwczak,,62,,,0.000171,,
Roger Lass,Roger,Lass,,62,,,0.000171,,
Rhonda Liss,Rhonda,Liss,,62,,,0.000171,,
John Lyly,John,Lyly,,62,,,0.000171,,
Diarmaid MacCulloch,Diarmaid,MacCulloch,,62,,,0.000171,,
Janet Mackenzie,Janet,Mackenzie,,62,,,0.000171,,
J. R. Martin,J R,Martin,,62,,,0.000171,,
Richard Martin,Richard,Martin,,62,,,0.000171,,
Dean Memering,Dean,Memering,,62,,,0.000171,,
Albert Memmi,Albert,Memmi,,62,,,0.000171,,
David L. Middleton,David L,Middleton,,62,,,0.000171,,
Fernand Mosse,Fernand,Mosse,,62,,,0.000171,,
Mark L. Musa,Mark L,Musa,,62,,,0.000171,,
Mark Anthony Neal,Mark Anthony,Neal,,62,,,0.000171,,
Alexander Nehamas,Alexander,Nehamas,,62,,,0.000171,,
Allardyce Nicoll,Allardyce,Nicoll,,62,,,0.000171,,
Peter Norvig,Peter,Norvig,,62,,,0.000171,,
Katherine O.'Brien O.'Keeffe,Katherine O'Brien,O'Keeffe,,62,,,0.000171,,
Joseph O.'Neill,Joseph,O'Neill,,62,,,0.000171,,
D. D. R. Owen,D. D. R. ,Owen,,62,,,0.000171,,
Karen Primorac,Karen,Primorac,,62,,,0.000171,,
John Rawls,John,Rawls,,62,,,0.000171,,
Gabriele L. Rico,Gabriele L,Rico,,62,,,0.000171,,
Barbara Hill Rigney,Barbara Hill,Rigney,,62,,,0.000171,,
Bruce Rogers,Bruce,Rogers,,62,,,0.000171,,
Mark Rose,Mark,Rose,,62,,,0.000171,,
John R. Searle,John R,Searle,,62,,,0.000171,,
Dan Simmons,Dan,Simmons,,62,,,0.000171,,
Christopher Small,Christopher,Small,,62,,,0.000171,,
Pramoedya Ananta Toer,Pramoedya Ananta,Toer,,62,,,0.000171,,
Sophie Woodward,Sophie,Woodward,,62,,,0.000171,,
Kristin R. Woolever,Kristin R,Woolever,,62,,,0.000171,,
Malala Yousafzai,Malala,Yousafzai,,62,,,0.000171,,
Justin Zobel,Justin,Zobel,,62,,,0.000171,,
Charles De Secondat Montesquieu,Montesquieu,,,62,,,0.000171,,
Firdawsi,Firdawsi,,,62,,,0.000171,,
