author_name,first_name,last_name,title,count,fraction_total,dataset
Orlando Patterson,Orlando,Patterson,,64,0.000176,open_syllabus
Daniel D. Pearlman,Daniel D,Pearlman,,64,0.000176,open_syllabus
Paula R. Pearlman,Paula R,Pearlman,,64,0.000176,open_syllabus
Gloria Platzner,Gloria,Platzner,,64,0.000176,open_syllabus
Alan Pritchard,Alan,Pritchard,,64,0.000176,open_syllabus
Ad Putter,Ad,Putter,,64,0.000176,open_syllabus
Paul Rabinow,Paul,Rabinow,,64,0.000176,open_syllabus
Mark Salzman,Mark,Salzman,,64,0.000176,open_syllabus
Mimi Schwartz,Mimi,Schwartz,,64,0.000176,open_syllabus
James E. Seaver,James E,Seaver,,64,0.000176,open_syllabus
Ruta Sepetys,Ruta,Sepetys,,64,0.000176,open_syllabus
Jo Shapcott,Jo,Shapcott,,64,0.000176,open_syllabus
Joseph T. Shipley,Joseph T,Shipley,,64,0.000176,open_syllabus
Robert Singleton,Robert,Singleton,,64,0.000176,open_syllabus
Economic History Society,Economic History,Society,,64,0.000176,open_syllabus
John Stachniewski,John,Stachniewski,,64,0.000176,open_syllabus
Morag Styles,Morag,Styles,,64,0.000176,open_syllabus
George Robert Stirling Taylor,George Robert Stirling,Taylor,,64,0.000176,open_syllabus
Tabitha Tenney,Tabitha,Tenney,,64,0.000176,open_syllabus
Jerry R. Thomas,Jerry R,Thomas,,64,0.000176,open_syllabus
John Rowe Townsend,John Rowe,Townsend,,64,0.000176,open_syllabus
J. B. Trapp,J B,Trapp,,64,0.000176,open_syllabus
Patrick White,Patrick,White,,64,0.000176,open_syllabus
Patrick Wormald,Patrick,Wormald,,64,0.000176,open_syllabus
Edwin Abbott Abbott,Edwin Abbott,Abbott,,63,0.000174,open_syllabus
L. G. Alexander,L G,Alexander,,63,0.000174,open_syllabus
Aharon Appelfeld,Aharon,Appelfeld,,63,0.000174,open_syllabus
Srinivas Aravamudan,Srinivas,Aravamudan,,63,0.000174,open_syllabus
Marcus Aurelius,Marcus,Aurelius,,63,0.000174,open_syllabus
Isaak Èmmanuilovič Babel,Isaak Èmmanuilovič,Babel,,63,0.000174,open_syllabus
Martin J. Ball,Martin J,Ball,,63,0.000174,open_syllabus
John Banville,John,Banville,,63,0.000174,open_syllabus
Chris Barker,Chris,Barker,,63,0.000174,open_syllabus
Melba Beals,Melba,Beals,,63,0.000174,open_syllabus
Penny Boumelha,Penny,Boumelha,,63,0.000174,open_syllabus
Anthony Bourdain,Anthony,Bourdain,,63,0.000174,open_syllabus
Max Braithwaite,Max,Braithwaite,,63,0.000174,open_syllabus
Dee Alexander Brown,Dee Alexander,Brown,,63,0.000174,open_syllabus
John Buchan,John,Buchan,,63,0.000174,open_syllabus
Charles Bukowski,Charles,Bukowski,,63,0.000174,open_syllabus
Ivan Alekseevich Bunin,Ivan Alekseevich,Bunin,,63,0.000174,open_syllabus
Patsy Callaghan,Patsy,Callaghan,,63,0.000174,open_syllabus
Leonard Cassuto,Leonard,Cassuto,,63,0.000174,open_syllabus
J. K. Chambers,J K,Chambers,,63,0.000174,open_syllabus
Beverly Lyon Clark,Beverly Lyon,Clark,,63,0.000174,open_syllabus
Claire Colebrook,Claire,Colebrook,,63,0.000174,open_syllabus
W. A. Davenport,W A,Davenport,,63,0.000174,open_syllabus
Alistair Davies,Alistair,Davies,,63,0.000174,open_syllabus
Ann Dobyns,Ann,Dobyns,,63,0.000174,open_syllabus
Johanna Drucker,Johanna,Drucker,,63,0.000174,open_syllabus
Modris Eksteins,Modris,Eksteins,,63,0.000174,open_syllabus
Sandra N. Elbaum,Sandra N,Elbaum,,63,0.000174,open_syllabus
Bryan A. Garner,Bryan A,Garner,,63,0.000174,open_syllabus
Susan M. Gass,Susan M,Gass,,63,0.000174,open_syllabus
Bruce Griffiths,Bruce,Griffiths,,63,0.000174,open_syllabus
Christopher Haigh,Christopher,Haigh,,63,0.000174,open_syllabus
Sharon M. Harris,Sharon M,Harris,,63,0.000174,open_syllabus
Thomas Harris,Thomas,Harris,,63,0.000174,open_syllabus
Le Ly Hayslip,Le Ly,Hayslip,,63,0.000174,open_syllabus
George Herriman,George,Herriman,,63,0.000174,open_syllabus
Nicholas J. Higham,Nicholas J,Higham,,63,0.000174,open_syllabus
Tony Hillerman,Tony,Hillerman,,63,0.000174,open_syllabus
John Huston,John,Huston,,63,0.000174,open_syllabus
Lewis Hyde,Lewis,Hyde,,63,0.000174,open_syllabus
Kenneth R. Johnston,Kenneth R,Johnston,,63,0.000174,open_syllabus
James C. Kaufman,James C,Kaufman,,63,0.000174,open_syllabus
George Lyman Kittredge,George Lyman,Kittredge,,63,0.000174,open_syllabus
Roberta L. Krueger,Roberta L,Krueger,,63,0.000174,open_syllabus
Richard A. Levine,Richard A,Levine,,63,0.000174,open_syllabus
Ricky Lowes,Ricky,Lowes,,63,0.000174,open_syllabus
Somhairle MacGill-Eain,Somhairle,MacGill-Eain,,63,0.000174,open_syllabus
Colin MacInnes,Colin,MacInnes,,63,0.000174,open_syllabus
John Macrae,John,Macrae,,63,0.000174,open_syllabus
Lucy Maddox,Lucy,Maddox,,63,0.000174,open_syllabus
Manning Marable,Manning,Marable,,63,0.000174,open_syllabus
Peter Mather,Peter,Mather,,63,0.000174,open_syllabus
John Joseph Mathews,John Joseph,Mathews,,63,0.000174,open_syllabus
Larry McCaffery,Larry,McCaffery,,63,0.000174,open_syllabus
Rita McCarthy,Rita,McCarthy,,63,0.000174,open_syllabus
James Milroy,James,Milroy,,63,0.000174,open_syllabus
Terry Mohan,Terry,Mohan,,63,0.000174,open_syllabus
Lewis Mumford,Lewis,Mumford,,63,0.000174,open_syllabus
Richard M. Nixon,Richard M,Nixon,,63,0.000174,open_syllabus
Helen Oyeyemi,Helen,Oyeyemi,,63,0.000174,open_syllabus
Frederick Page,Frederick,Page,,63,0.000174,open_syllabus
Julie Pallant,Julie,Pallant,,63,0.000174,open_syllabus
James Robert Payne,James Robert,Payne,,63,0.000174,open_syllabus
Okot P.'Bitek,Okot,P'Bitek,,63,0.000174,open_syllabus
Seamus Perry,Seamus,Perry,,63,0.000174,open_syllabus
Lino Pertile,Lino,Pertile,,63,0.000174,open_syllabus
Adam Phillips,Adam,Phillips,,63,0.000174,open_syllabus
Griselda Pollock,Griselda,Pollock,,63,0.000174,open_syllabus
James D. Porter,James D,Porter,,63,0.000174,open_syllabus
Mario Puzo,Mario,Puzo,,63,0.000174,open_syllabus
Shaun Regan,Shaun,Regan,,63,0.000174,open_syllabus
Hephzibah Roskelly,Hephzibah,Roskelly,,63,0.000174,open_syllabus
W. D. Ross,W D,Ross,,63,0.000174,open_syllabus
Sarah Ruhl,Sarah,Ruhl,,63,0.000174,open_syllabus
Lillian Eugenia Smith,Lillian Eugenia,Smith,,63,0.000174,open_syllabus
Matthew J. Smith,Matthew J,Smith,,63,0.000174,open_syllabus
George Rippey Stewart,George Rippey,Stewart,,63,0.000174,open_syllabus
Anthony Storr,Anthony,Storr,,63,0.000174,open_syllabus
Diane Thiel,Diane,Thiel,,63,0.000174,open_syllabus
Dorothy G. Thomas,Dorothy G,Thomas,,63,0.000174,open_syllabus
Barbara Tomlinson,Barbara,Tomlinson,,63,0.000174,open_syllabus
Haunani-Kay Trask,Haunani-Kay,Trask,,63,0.000174,open_syllabus
Marie Clare Turner,Marie Clare,Turner,,63,0.000174,open_syllabus
William Whitla,William,Whitla,,63,0.000174,open_syllabus
Hildegard,Hildegard,,,63,0.000174,open_syllabus
Juvenal,Juvenal,,,63,0.000174,open_syllabus
Lucretius,Lucretius,,,63,0.000174,open_syllabus
Leila Aboulela,Leila,Aboulela,,62,0.000171,open_syllabus
Sergio Adorni,Sergio,Adorni,,62,0.000171,open_syllabus
Paul B. Armstrong,Paul B,Armstrong,,62,0.000171,open_syllabus
English Association,English,Association,,62,0.000171,open_syllabus
Marleen S. Barr,Marleen S,Barr,,62,0.000171,open_syllabus
M. C. Bradbrook,M C,Bradbrook,,62,0.000171,open_syllabus
Cordelia Bryan,Cordelia,Bryan,,62,0.000171,open_syllabus
Morley Callaghan,Morley,Callaghan,,62,0.000171,open_syllabus
Jane Chance,Jane,Chance,,62,0.000171,open_syllabus
Jon Cook,Jon,Cook,,62,0.000171,open_syllabus
Carol Costley,Carol,Costley,,62,0.000171,open_syllabus
Alighieri Dante,Alighieri,Dante,,62,0.000171,open_syllabus
Anthony Davies,Anthony,Davies,,62,0.000171,open_syllabus
Jason Davis,Jason,Davis,,62,0.000171,open_syllabus
Alan M. Dershowitz,Alan M,Dershowitz,,62,0.000171,open_syllabus
John M. Desmond,John M,Desmond,,62,0.000171,open_syllabus
Jane Dowson,Jane,Dowson,,62,0.000171,open_syllabus
Craig Douglas Dworkin,Craig Douglas,Dworkin,,62,0.000171,open_syllabus
Uwe Flick,Uwe,Flick,,62,0.000171,open_syllabus
Dario Fo,Dario,Fo,,62,0.000171,open_syllabus
G. S. Fraser,G S,Fraser,,62,0.000171,open_syllabus
William Gaunt,William,Gaunt,,62,0.000171,open_syllabus
Mark Girouard,Mark,Girouard,,62,0.000171,open_syllabus
Derek Gregory,Derek,Gregory,,62,0.000171,open_syllabus
Angelina Emily Grimke,Angelina Emily,Grimke,,62,0.000171,open_syllabus
Josephine M. Guy,Josephine M,Guy,,62,0.000171,open_syllabus
Colin Hardie,Colin,Hardie,,62,0.000171,open_syllabus
Wilson Harris,Wilson,Harris,,62,0.000171,open_syllabus
Peter Hawkes,Peter,Hawkes,,62,0.000171,open_syllabus
Robert Hayden,Robert,Hayden,,62,0.000171,open_syllabus
David Hesmondhalgh,David,Hesmondhalgh,,62,0.000171,open_syllabus
A. M. Homes,A M,Homes,,62,0.000171,open_syllabus
James I.,James,I,,62,0.000171,open_syllabus
Matthew Frye Jacobson,Matthew Frye,Jacobson,,62,0.000171,open_syllabus
Eric John,Eric,John,,62,0.000171,open_syllabus
Ann Jonas,Ann,Jonas,,62,0.000171,open_syllabus
Gwyn Jones,Gwyn,Jones,,62,0.000171,open_syllabus
Howard Kahane,Howard,Kahane,,62,0.000171,open_syllabus
Geoff King,Geoff,King,,62,0.000171,open_syllabus
Matthew G. Kirschenbaum,Matthew G,Kirschenbaum,,62,0.000171,open_syllabus
David Klass,David,Klass,,62,0.000171,open_syllabus
Martin Kreiswirth,Martin,Kreiswirth,,62,0.000171,open_syllabus
Piotr Kuhiwczak,Piotr,Kuhiwczak,,62,0.000171,open_syllabus
Roger Lass,Roger,Lass,,62,0.000171,open_syllabus
Rhonda Liss,Rhonda,Liss,,62,0.000171,open_syllabus
John Lyly,John,Lyly,,62,0.000171,open_syllabus
Diarmaid MacCulloch,Diarmaid,MacCulloch,,62,0.000171,open_syllabus
Janet Mackenzie,Janet,Mackenzie,,62,0.000171,open_syllabus
J. R. Martin,J R,Martin,,62,0.000171,open_syllabus
Richard Martin,Richard,Martin,,62,0.000171,open_syllabus
Dean Memering,Dean,Memering,,62,0.000171,open_syllabus
Albert Memmi,Albert,Memmi,,62,0.000171,open_syllabus
David L. Middleton,David L,Middleton,,62,0.000171,open_syllabus
Fernand Mosse,Fernand,Mosse,,62,0.000171,open_syllabus
Mark L. Musa,Mark L,Musa,,62,0.000171,open_syllabus
Mark Anthony Neal,Mark Anthony,Neal,,62,0.000171,open_syllabus
Alexander Nehamas,Alexander,Nehamas,,62,0.000171,open_syllabus
Allardyce Nicoll,Allardyce,Nicoll,,62,0.000171,open_syllabus
Peter Norvig,Peter,Norvig,,62,0.000171,open_syllabus
Katherine O.'Brien O.'Keeffe,Katherine O'Brien,O'Keeffe,,62,0.000171,open_syllabus
Joseph O.'Neill,Joseph,O'Neill,,62,0.000171,open_syllabus
D. D. R. Owen,D. D. R. ,Owen,,62,0.000171,open_syllabus
Karen Primorac,Karen,Primorac,,62,0.000171,open_syllabus
John Rawls,John,Rawls,,62,0.000171,open_syllabus
Gabriele L. Rico,Gabriele L,Rico,,62,0.000171,open_syllabus
Barbara Hill Rigney,Barbara Hill,Rigney,,62,0.000171,open_syllabus
Bruce Rogers,Bruce,Rogers,,62,0.000171,open_syllabus
Mark Rose,Mark,Rose,,62,0.000171,open_syllabus
John R. Searle,John R,Searle,,62,0.000171,open_syllabus
Dan Simmons,Dan,Simmons,,62,0.000171,open_syllabus
Christopher Small,Christopher,Small,,62,0.000171,open_syllabus
Pramoedya Ananta Toer,Pramoedya Ananta,Toer,,62,0.000171,open_syllabus
Sophie Woodward,Sophie,Woodward,,62,0.000171,open_syllabus
Kristin R. Woolever,Kristin R,Woolever,,62,0.000171,open_syllabus
Malala Yousafzai,Malala,Yousafzai,,62,0.000171,open_syllabus
Justin Zobel,Justin,Zobel,,62,0.000171,open_syllabus
Charles De Secondat Montesquieu,Montesquieu,,,62,0.000171,open_syllabus
Firdawsi,Firdawsi,,,62,0.000171,open_syllabus
N. Y. Museum of Modern Art (New York,N. Y. Museum of Modern Art,,,62,0.000171,open_syllabus
Willis Barnstone,Willis,Barnstone,,61,0.000168,open_syllabus
Karl E. Beckson,Karl E,Beckson,,61,0.000168,open_syllabus
Michael Davitt Bell,Michael Davitt,Bell,,61,0.000168,open_syllabus
Louise Bogan,Louise,Bogan,,61,0.000168,open_syllabus
Alan Bray,Alan,Bray,,61,0.000168,open_syllabus
J. D. Burnley,J D,Burnley,,61,0.000168,open_syllabus
Stokely Carmichael,Stokely,Carmichael,,61,0.000168,open_syllabus
Pascale Casanova,Pascale,Casanova,,61,0.000168,open_syllabus
David Clabeaux,David,Clabeaux,,61,0.000168,open_syllabus
Carol J. Clover,Carol J,Clover,,61,0.000168,open_syllabus
William Cobbett,William,Cobbett,,61,0.000168,open_syllabus
Karen Cushman,Karen,Cushman,,61,0.000168,open_syllabus
Martha Davis,Martha,Davis,,61,0.000168,open_syllabus
Anthony Doerr,Anthony,Doerr,,61,0.000168,open_syllabus
Linda Dryden,Linda,Dryden,,61,0.000168,open_syllabus
Black Elk,Black,Elk,,61,0.000168,open_syllabus
Howard Erskine-Hill,Howard,Erskine-Hill,,61,0.000168,open_syllabus
Hoxie Neale Fairchild,Hoxie Neale,Fairchild,,61,0.000168,open_syllabus
Patrick K. Ford,Patrick K,Ford,,61,0.000168,open_syllabus
Lawrence Frank,Lawrence,Frank,,61,0.000168,open_syllabus
Akiko Fukai,Akiko,Fukai,,61,0.000168,open_syllabus
Janice Galloway,Janice,Galloway,,61,0.000168,open_syllabus
Michael Gardiner,Michael,Gardiner,,61,0.000168,open_syllabus
Roxane Gay,Roxane,Gay,,61,0.000168,open_syllabus
Kenneth Goldsmith,Kenneth,Goldsmith,,61,0.000168,open_syllabus
Reyna Grande,Reyna,Grande,,61,0.000168,open_syllabus
Damodar N. Gujarati,Damodar N,Gujarati,,61,0.000168,open_syllabus
Martyn Hammersley,Martyn,Hammersley,,61,0.000168,open_syllabus
Tony Harrison,Tony,Harrison,,61,0.000168,open_syllabus
Caroline Hatcher,Caroline,Hatcher,,61,0.000168,open_syllabus
Ronald Hayman,Ronald,Hayman,,61,0.000168,open_syllabus
Daniel Heller-Roazen,Daniel,Heller-Roazen,,61,0.000168,open_syllabus
Susan Hill,Susan,Hill,,61,0.000168,open_syllabus
Rodney D. Huddleston,Rodney D,Huddleston,,61,0.000168,open_syllabus
Kenneth Hurlstone Jackson,Kenneth Hurlstone,Jackson,,61,0.000168,open_syllabus
Ivo Kamps,Ivo,Kamps,,61,0.000168,open_syllabus
Jeannette King,Jeannette,King,,61,0.000168,open_syllabus
Jon P. Klancher,Jon P,Klancher,,61,0.000168,open_syllabus
Krishan Kumar,Krishan,Kumar,,61,0.000168,open_syllabus
Peter Lamarque,Peter,Lamarque,,61,0.000168,open_syllabus
Patsy Lightbown,Patsy,Lightbown,,61,0.000168,open_syllabus
Patsy McCarthy,Patsy,McCarthy,,61,0.000168,open_syllabus
John McGahern,John,McGahern,,61,0.000168,open_syllabus
Jane Medwell,Jane,Medwell,,61,0.000168,open_syllabus
James S. Miller,James S,Miller,,61,0.000168,open_syllabus
S. Weir Mitchell,S Weir,Mitchell,,61,0.000168,open_syllabus
Rodolfo E. Modern,Rodolfo E,Modern,,61,0.000168,open_syllabus
Sharon Monteith,Sharon,Monteith,,61,0.000168,open_syllabus
Grace Moore,Grace,Moore,,61,0.000168,open_syllabus
Sarah Moore,Sarah,Moore,,61,0.000168,open_syllabus
Rodney Morgan,Rodney,Morgan,,61,0.000168,open_syllabus
Robert Morrison,Robert,Morrison,,61,0.000168,open_syllabus
Gary Saul Morson,Gary Saul,Morson,,61,0.000168,open_syllabus
Emmanuel S. Nelson,Emmanuel S,Nelson,,61,0.000168,open_syllabus
D. J. Palmer,D J,Palmer,,61,0.000168,open_syllabus
Graham Parry,Graham,Parry,,61,0.000168,open_syllabus
Randy Pausch,Randy,Pausch,,61,0.000168,open_syllabus
Jeremy Paxman,Jeremy,Paxman,,61,0.000168,open_syllabus
David Pearson,David,Pearson,,61,0.000168,open_syllabus
Murray Pittock,Murray,Pittock,,61,0.000168,open_syllabus
Geraldine Price,Geraldine,Price,,61,0.000168,open_syllabus
Leon Read,Leon,Read,,61,0.000168,open_syllabus
Bill Readings,Bill,Readings,,61,0.000168,open_syllabus
Joan Retallack,Joan,Retallack,,61,0.000168,open_syllabus
William J. Richardson,William J,Richardson,,61,0.000168,open_syllabus
Avital Ronell,Avital,Ronell,,61,0.000168,open_syllabus
Susan Rowland,Susan,Rowland,,61,0.000168,open_syllabus
Leigh Ryan,Leigh,Ryan,,61,0.000168,open_syllabus
Michael J. Sandel,Michael J,Sandel,,61,0.000168,open_syllabus
Gus Van Sant,Gus Van,Sant,,61,0.000168,open_syllabus
Ziauddin Sardar,Ziauddin,Sardar,,61,0.000168,open_syllabus
Vernon Scannell,Vernon,Scannell,,61,0.000168,open_syllabus
Diane Schmitt,Diane,Schmitt,,61,0.000168,open_syllabus
Daniel R. Schwarz,Daniel R,Schwarz,,61,0.000168,open_syllabus
Norwood Selby,Norwood,Selby,,61,0.000168,open_syllabus
Mike Sharples,Mike,Sharples,,61,0.000168,open_syllabus
John Solomos,John,Solomos,,61,0.000168,open_syllabus
Carolyn Steedman,Carolyn,Steedman,,61,0.000168,open_syllabus
Stith Thompson,Stith,Thompson,,61,0.000168,open_syllabus
Peter Thomson,Peter,Thomson,,61,0.000168,open_syllabus
Brenda Ueland,Brenda,Ueland,,61,0.000168,open_syllabus
Alan R. Velie,Alan R,Velie,,61,0.000168,open_syllabus
Victor VillaseñOr,Victor,VillaseñOr,,61,0.000168,open_syllabus
Bill Willingham,Bill,Willingham,,61,0.000168,open_syllabus
Cary Wolfe,Cary,Wolfe,,61,0.000168,open_syllabus
Daniel Woodrell,Daniel,Woodrell,,61,0.000168,open_syllabus
Larzer Ziff,Larzer,Ziff,,61,0.000168,open_syllabus
Longus,Longus,,,61,0.000168,open_syllabus
James Edward Austen-Leigh,James Edward,Austen-Leigh,,60,0.000165,open_syllabus
Louise K. Barnett,Louise K,Barnett,,60,0.000165,open_syllabus
Jennie Batchelor,Jennie,Batchelor,,60,0.000165,open_syllabus
Laurie Bauer,Laurie,Bauer,,60,0.000165,open_syllabus
Thomas W. Benson,Thomas W,Benson,,60,0.000165,open_syllabus
John Biguenet,John,Biguenet,,60,0.000165,open_syllabus
David Bindman,David,Bindman,,60,0.000165,open_syllabus
Aleksandr Aleksandrovich Blok,Aleksandr Aleksandrovich,Blok,,60,0.000165,open_syllabus
Katherine Boo,Katherine,Boo,,60,0.000165,open_syllabus
James T. Boulton,James T,Boulton,,60,0.000165,open_syllabus
Laura Brown,Laura,Brown,,60,0.000165,open_syllabus
Terence Brunk,Terence,Brunk,,60,0.000165,open_syllabus
Bruce Burgett,Bruce,Burgett,,60,0.000165,open_syllabus
Ciaran Carson,Ciaran,Carson,,60,0.000165,open_syllabus
George Chapman,George,Chapman,,60,0.000165,open_syllabus
Susan Cooper,Susan,Cooper,,60,0.000165,open_syllabus
Isabelle De Courtivron,Isabelle De,Courtivron,,60,0.000165,open_syllabus
Gary Cox,Gary,Cox,,60,0.000165,open_syllabus
Gail Craswell,Gail,Craswell,,60,0.000165,open_syllabus
Kimberlé Williams Crenshaw,Kimberlé Williams,Crenshaw,,60,0.000165,open_syllabus
James Curran,James,Curran,,60,0.000165,open_syllabus
Bernard F. Dick,Bernard F,Dick,,60,0.000165,open_syllabus
Cory Doctorow,Cory,Doctorow,,60,0.000165,open_syllabus
Laura Doyle,Laura,Doyle,,60,0.000165,open_syllabus
Peter David Edwards,Peter David,Edwards,,60,0.000165,open_syllabus
Lillian Faderman,Lillian,Faderman,,60,0.000165,open_syllabus
Drew Gilpin Faust,Drew Gilpin,Faust,,60,0.000165,open_syllabus
R. A. Foakes,R A,Foakes,,60,0.000165,open_syllabus
Paula Fox,Paula,Fox,,60,0.000165,open_syllabus
Donald K. Fry,Donald K,Fry,,60,0.000165,open_syllabus
J. Ellen Gainor,J Ellen,Gainor,,60,0.000165,open_syllabus
Teresa A. Goddu,Teresa A,Goddu,,60,0.000165,open_syllabus
Desmond Graham,Desmond,Graham,,60,0.000165,open_syllabus
John Halperin,John,Halperin,,60,0.000165,open_syllabus
Howard Haycraft,Howard,Haycraft,,60,0.000165,open_syllabus
Terrance Hayes,Terrance,Hayes,,60,0.000165,open_syllabus
Margo Hendricks,Margo,Hendricks,,60,0.000165,open_syllabus
Nathan Irvin Huggins,Nathan Irvin,Huggins,,60,0.000165,open_syllabus
Allan G. Johnson,Allan G,Johnson,,60,0.000165,open_syllabus
Randy L. Joyner,Randy L,Joyner,,60,0.000165,open_syllabus
Adrienne Kennedy,Adrienne,Kennedy,,60,0.000165,open_syllabus
Daniel Keyes,Daniel,Keyes,,60,0.000165,open_syllabus
William Witherle Lawrence,William Witherle,Lawrence,,60,0.000165,open_syllabus
Vinny Lee,Vinny,Lee,,60,0.000165,open_syllabus
C. Eric Lincoln,C Eric,Lincoln,,60,0.000165,open_syllabus
Charles Lyell,Charles,Lyell,,60,0.000165,open_syllabus
Ray Main,Ray,Main,,60,0.000165,open_syllabus
Saʻādat H.̣asan Manṭo,Saʻādat Ḥasan,Manṭo,,60,0.000165,open_syllabus
Janet Maybin,Janet,Maybin,,60,0.000165,open_syllabus
Alan Dugald McKillop,Alan Dugald,McKillop,,60,0.000165,open_syllabus
Robin McKinley,Robin,McKinley,,60,0.000165,open_syllabus
Shmuel Merhav,Shmuel,Merhav,,60,0.000165,open_syllabus
Czesław Miłosz,Czesław,Miłosz,,60,0.000165,open_syllabus
Philip Molyneux,Philip,Molyneux,,60,0.000165,open_syllabus
Michael Moore,Michael,Moore,,60,0.000165,open_syllabus
Neil Morris,Neil,Morris,,60,0.000165,open_syllabus
Stuart Moulthrop,Stuart,Moulthrop,,60,0.000165,open_syllabus
John P. Muller,John P,Muller,,60,0.000165,open_syllabus
Gregory Nagy,Gregory,Nagy,,60,0.000165,open_syllabus
Jack K. Nelson,Jack K,Nelson,,60,0.000165,open_syllabus
Vincent Newey,Vincent,Newey,,60,0.000165,open_syllabus
Viet Thanh Nguyen,Viet Thanh,Nguyen,,60,0.000165,open_syllabus
Sean O.'Brien,Sean,O'Brien,,60,0.000165,open_syllabus
Bernard O.'Donoghue,Bernard,O'Donoghue,,60,0.000165,open_syllabus
Simon Palfrey,Simon,Palfrey,,60,0.000165,open_syllabus
Harvey Pekar,Harvey,Pekar,,60,0.000165,open_syllabus
Elizabeth Stuart Phelps,Elizabeth Stuart,Phelps,,60,0.000165,open_syllabus
James K. Robinson,James K,Robinson,,60,0.000165,open_syllabus
Judith Roof,Judith,Roof,,60,0.000165,open_syllabus
Fiona Sampson,Fiona,Sampson,,60,0.000165,open_syllabus
Lyman Tower Sargent,Lyman Tower,Sargent,,60,0.000165,open_syllabus
James Schiffer,James,Schiffer,,60,0.000165,open_syllabus
Philip Schwyzer,Philip,Schwyzer,,60,0.000165,open_syllabus
Alain Silver,Alain,Silver,,60,0.000165,open_syllabus
Anita Silvey,Anita,Silvey,,60,0.000165,open_syllabus
Richard Strier,Richard,Strier,,60,0.000165,open_syllabus
Nikki Sullivan,Nikki,Sullivan,,60,0.000165,open_syllabus
Andrew Taylor,Andrew,Taylor,,60,0.000165,open_syllabus
Ann Thompson,Ann,Thompson,,60,0.000165,open_syllabus
Pat Thomson,Pat,Thomson,,60,0.000165,open_syllabus
Héctor Tobar,Héctor,Tobar,,60,0.000165,open_syllabus
Marlene Tromp,Marlene,Tromp,,60,0.000165,open_syllabus
Mark Tungate,Mark,Tungate,,60,0.000165,open_syllabus
Melissa Walker,Melissa,Walker,,60,0.000165,open_syllabus
Cynthia Wall,Cynthia,Wall,,60,0.000165,open_syllabus
Jeff Wallace,Jeff,Wallace,,60,0.000165,open_syllabus
Jonathan Warren,Jonathan,Warren,,60,0.000165,open_syllabus
Shira Wolosky Weiss,Shira Wolosky,Weiss,,60,0.000165,open_syllabus
Howard Winant,Howard,Winant,,60,0.000165,open_syllabus
Jeffrey M. Wooldridge,Jeffrey M,Wooldridge,,60,0.000165,open_syllabus
John Agard,John,Agard,,59,0.000163,open_syllabus
Richard Andrews,Richard,Andrews,,59,0.000163,open_syllabus
