author_name,last_name,first_name,title,birthdate,deathdate,misc1,misc2,misc3,misc4,,misc5,count,fraction_total,dataset
"Wynne, Richard, 1718?-1799.",Wynne,Richard,, 1718?,1799,,,,,,,1,0.00010591,estc
"Kingston, Richard, b. 1635?",Kingston,Richard,,1635?,,,,,,,,1,0.00010591,estc
"Johnson, Richard, d. 1721.",Johnson,Richard,,,1721,,,,,,,1,0.00010591,estc
"West, Richard, d. 1726.",West,Richard,,,1726,,,,,,,1,0.00010591,estc
"Jackson, Richard, d. 1787.",Jackson,Richard,,,1787,,,,,,,1,0.00010591,estc
"Elliot, Richard, d. 1788.",Elliot,Richard,,,1788,,,,,,,1,0.00010591,estc
"Griffith, Richard, d. 1788.",Griffith,Richard,,,1788,,,,,,,1,0.00010591,estc
"Sheldon, Richard, d. 1642?",Sheldon,Richard,,,1642?,,,,,,,1,0.00010591,estc
"Hayes, Richard, accomptant and writing-master.",Hayes,Richard,,,,,,,,,,1,0.00010591,estc
"Hotham, Richard, Sir.",Hotham,Richard,,,,,,,,,,1,0.00010591,estc
"Fisher, Richard Barnard.",Fisher,Richard Barnard,,,,,,,,,,1,0.00010591,estc
"Carr, Richard.",Carr,Richard,,,,,,,,,,1,0.00010591,estc
"Clarke, Richard.",Clarke,Richard,,,,,,,,,,1,0.00010591,estc
"Cooksey, Richard.",Cooksey,Richard,,,,,,,,,,1,0.00010591,estc
"Dugdale, Richard.",Dugdale,Richard,,,,,,,,,,1,0.00010591,estc
"Lely, Richard.",Lely,Richard,,,,,,,,,,1,0.00010591,estc
"Mathews, Richard.",Mathews,Richard,,,,,,,,,,1,0.00010591,estc
"Nisbet, Richard.",Nisbet,Richard,,,,,,,,,,1,0.00010591,estc
"Strutton, Richard.",Strutton,Richard,,,,,,,,,,1,0.00010591,estc
"Synge, Richard.",Synge,Richard,,,,,,,,,,1,0.00010591,estc
"Troward, Richard.",Troward,Richard,,,,,,,,,,1,0.00010591,estc
"Twining, Richard.",Twining,Richard,,,,,,,,,,1,0.00010591,estc
"Warren, Richard.",Warren,Richard,,,,,,,,,,1,0.00010591,estc
"Harris, Robert, 1581-1658.",Harris,Robert,,1581,1658,,,,,,,1,0.00010591,estc
"Waring, Robert, 1614-1658.",Waring,Robert,,1614,1658,,,,,,,1,0.00010591,estc
"Howard, Robert, Sir, 1626-1698.",Howard,Robert,,1626,1698,,,,,,,1,0.00010591,estc
"South, Robert, 1634-1716.",South,Robert,,1634,1716,,,,,,,1,0.00010591,estc
"Huntington, Robert, 1637-1701.",Huntington,Robert,,1637,1701,,,,,,,1,0.00010591,estc
"Calder, Robert, 1658-1723.",Calder,Robert,,1658,1723,,,,,,,1,0.00010591,estc
"Walpole, Robert, Earl of Orford, 1676-1745.",Walpole,Robert,,1676,1745,,,,,,,1,0.00010591,estc
"Smith, Robert, 1689-1768.",Smith,Robert,,1689,1768,,,,,,,1,0.00010591,estc
"Maxwell, Robert, 1695-1765.",Maxwell,Robert,,1695,1765,,,,,,,1,0.00010591,estc
"Blair, Robert, 1699-1746.",Blair,Robert,,1699,1746,,,,,,,1,0.00010591,estc
"Spearman, Robert 1703-1761.",Spearman,Robert,,1703,1761,,,,,,,1,0.00010591,estc
"Kelham, Robert, 1717-1808.",Kelham,Robert,,1717,1808,,,,,,,1,0.00010591,estc
"Gray, Robert, 1762-1834.",Gray,Robert,,1762,1834,,,,,,,1,0.00010591,estc
"Fellowes, Robert, 1771-1847.",Fellowes,Robert,,1771,1847,,,,,,,1,0.00010591,estc
"Roden, Robert Jocelyn, 3d earl of, 1788-1870.",Jocelyn,Robert,,1788,1870,,,,,,,1,0.00010591,estc
"Lindsay, Robert, 1500?-1565?",Lindsay,Robert,, 1500?,1565?,,,,,,,1,0.00010591,estc
"Greene, Robert, 1558?-1592.",Greene,Robert,, 1558?,1592,,,,,,,1,0.00010591,estc
"Monmouth, Robert Carey, 1st earl of, 1560?-1639.",Carey,Robert,, 1560?,1639,,,,,,,1,0.00010591,estc
"Knox, Robert, 1640?-1720.",Knox,Robert,, 1640?,1720,,,,,,,1,0.00010591,estc
"Greene, Robert, 1678?-1730.",Greene,Robert,, 1678?,1730,,,,,,,1,0.00010591,estc
"Norman, Robert, fl. 1590.",Norman,Robert,, fl. 1590.,,,,,,,,1,0.00010591,estc
"Loveday, Robert, fl. 1655.",Loveday,Robert,, fl. 1655.,,,,,,,,1,0.00010591,estc
"Walker, Robert, fl. 1796.",Walker,Robert,, fl. 1796.,,,,,,,,1,0.00010591,estc
"Ferguson, Robert, d. 1714.",Ferguson,Robert,,,1714,,,,,,,1,0.00010591,estc
"Urie, Robert, d. 1771.",Urie,Robert,,,1771,,,,,,,1,0.00010591,estc
"Heath, Robert, d. 1779.",Heath,Robert,,,1779,,,,,,,1,0.00010591,estc
"Norris, Robert, d. 1791.",Norris,Robert,,,1791,,,,,,,1,0.00010591,estc
"Hitchcock, Robert, d. 1809.",Hitchcock,Robert,,,1809,,,,,,,1,0.00010591,estc
"Gould, Robert, d. 1709?",Gould,Robert,,,1709?,,,,,,,1,0.00010591,estc
"Campbell, Robert, esq.",Campbell,Robert,,,,,,,,,,1,0.00010591,estc
"Loder, Robert,",Loder,Robert,,,,,,,,,,1,0.00010591,estc
"Steell, Robert",Steell,Robert,,,,,,,,,,1,0.00010591,estc
"Thomas, Robert Bailey, 1766-1846.",Thomas,Robert Bailey,,1766,1846,,,,,,,1,0.00010591,estc
"Nugent, Robert Craggs Nugent, Earl, 1702?-1788",Nugent,Robert Craggs,, 1702?,1788,,,,,,,1,0.00010591,estc
"Harper, Robert Goodloe, 1765-1825.",Harper,Robert Goodloe,,1765,1825,,,,,,,1,0.00010591,estc
"Ashe, Robert Hoadly, 1751-1826.",Ashe,Robert Hoadly,,1751,1826,,,,,,,1,0.00010591,estc
"Thornton, Robert John, 1768?-1837.",Thornton,Robert John,, 1768?,1837,,,,,,,1,0.00010591,estc
"Anstice, Robert.",Anstice,Robert,,,,,,,,,,1,0.00010591,estc
"Billing, Robert.",Billing,Robert,,,,,,,,,,1,0.00010591,estc
"Gibson, Robert.",Gibson,Robert,,,,,,,,,,1,0.00010591,estc
"Griffin, Robert.",Griffin,Robert,,,,,,,,,,1,0.00010591,estc
"Shirtcliffe, Robert.",Shirtcliffe,Robert,,,,,,,,,,1,0.00010591,estc
"Stewart, Robert.",Stewart,Robert,,,,,,,,,,1,0.00010591,estc
"Waddington, Robert.",Waddington,Robert,,,,,,,,,,1,0.00010591,estc
"North, Roger, 1651-1734.",North,Roger,,1651,1734,,,,,,,1,0.00010591,estc
"Cotes, Roger, 1682-1716.",Cotes,Roger,,1682,1716,,,,,,,1,0.00010591,estc
"Manley, Roger, Sir, 1626?-1688.",Manley,Roger,, 1626?,1688,,,,,,,1,0.00010591,estc
"Acherley, Roger, 1665?-1740.",Acherley,Roger,, 1665?,1740,,,,,,,1,0.00010591,estc
"Pickering, Roger, d. 1755.",Pickering,Roger,,,1755,,,,,,,1,0.00010591,estc
"Hill, Rowland, 1744-1833.",Hill,Rowland,,1744,1833,,,,,,,1,0.00010591,estc
"Churllow, R-t H-e E-d L-d, pseud.",Churllow,R-t H-e E-d L-d,,,,,,,,,,1,0.00010591,estc
"Wright, S. 1683-1746.",Wright,S,,1683,1746,,,,,,,1,0.00010591,estc
"Miller, S.",Miller,S,,,,,,,,,,1,0.00010591,estc
"Le Clerc, Sébastien, 1637-1714.",Le Clerc,Sébastien,,1637,1714,,,,,,,1,0.00010591,estc
"Thanet, Sackville Tufton, earl of, 1767-1825,",Tufton,Sackville,,1767,1825,,,,,,,1,0.00010591,estc
"Cyprian, Saint, Bishop of Carthage.",Cyprian,Saint,,,,,,,,,,1,0.00010591,estc
"Augustine, Saint, Bishop of Hippo.",Augustine,Saint,,,,,,,,,,1,0.00010591,estc
"Crook, Samuel, 1575-1649.",Crook,Samuel,,1575,1649,,,,,,,1,0.00010591,estc
"Fortrey, Samuel, 1622-1681.",Fortrey,Samuel,,1622,1681,,,,,,,1,0.00010591,estc
"Jeake, Samuel, 1623-1690.",Jeake,Samuel,,1623,1690,,,,,,,1,0.00010591,estc
"Pordage, Samuel, 1633-1691?",Pordage,Samuel,,1633,1691?,,,,,,,1,0.00010591,estc
"Shaw, Samuel, 1635-1696.",Shaw,Samuel,,1635,1696,,,,,,,1,0.00010591,estc
"Hill, Samuel, 1648-1716.",Hill,Samuel,,1648,1716,,,,,,,1,0.00010591,estc
"Garth, Samuel, Sir, 1661-1719.",Garth,Samuel,,1661,1719,,,,,,,1,0.00010591,estc
"Say, Samuel, 1676-1743.",Say,Samuel,,1676,1743,,,,,,,1,0.00010591,estc
"Bownas, Samuel, 1676-1753.",Bownas,Samuel,,1676,1753,,,,,,,1,0.00010591,estc
"Parker, Samuel, 1681-1730.",Parker,Samuel,,1681,1730,,,,,,,1,0.00010591,estc
"Wesley, Samuel, 1691-1739.",Wesley,Samuel,,1691,1739,,,,,,,1,0.00010591,estc
"Edwards, Samuel, b. 1702.",Edwards,Samuel,,1702,,,,,,,,1,0.00010591,estc
"Mather, Samuel, 1706-1785.",Mather,Samuel,,1706,1785,,,,,,,1,0.00010591,estc
"Stennett, Samuel, 1727-1795.",Stennett,Samuel,,1727,1795,,,,,,,1,0.00010591,estc
"Bishop, Samuel, 1731-1795.",Bishop,Samuel,,1731,1795,,,,,,,1,0.00010591,estc
"Musgrave, Samuel, 1732-1780.",Musgrave,Samuel,,1732,1780,,,,,,,1,0.00010591,estc
"Whyte, Samuel, 1733-1811.",Whyte,Samuel,,1733,1811,,,,,,,1,0.00010591,estc
"Glasse, Samuel, 1735-1812.",Glasse,Samuel,,1735,1812,,,,,,,1,0.00010591,estc
"Arnold, Samuel, 1740-1802.",Arnold,Samuel,,1740,1802,,,,,,,1,0.00010591,estc
"Palmer, Samuel, 1741-1813.",Palmer,Samuel,,1741,1813,,,,,,,1,0.00010591,estc
"Taylor, Samuel, 1749-1811.",Taylor,Samuel,,1749,1811,,,,,,,1,0.00010591,estc
"Miller, Samuel, 1769-1850.",Miller,Samuel,,1769,1850,,,,,,,1,0.00010591,estc
"Rutherford, Samuel, 1600?-1661.",Rutherford,Samuel,, 1600?,1661,,,,,,,1,0.00010591,estc
"Cradock, Samuel, 1621?-1706.",Cradock,Samuel,, 1621?,1706,,,,,,,1,0.00010591,estc
"Estwick, Samuel, 1735 or 6-1795.",Estwick,Samuel,, 1735 or 6,1795,,,,,,,1,0.00010591,estc
"Cooper, Samuel, 1739 or 40-1800.",Cooper,Samuel,, 1739 or 40,1800,,,,,,,1,0.00010591,estc
"Hoole, Samuel, 1757 or 8-1839.",Hoole,Samuel,, 1757 or 8,1839,,,,,,,1,0.00010591,estc
"Knight, Samuel, ca. 1677-1746.",Knight,Samuel,, ca. 1677,1746,,,,,,,1,0.00010591,estc
"Purchas, Samuel, d. ca. 1658.",Purchas,Samuel,,,1658,,,,,,,1,0.00010591,estc
"Fuller, Samuel, d. ca. 1736.",Fuller,Samuel,,,1736,,,,,,,1,0.00010591,estc
"Aesop. Croxall, Samuel, d. 1752.",Aesop Croxall,Samuel,,,1752,,,,,,,1,0.00010591,estc
"Croxall, Samuel, d. 1752.",Croxall,Samuel,,,1752,,,,,,,1,0.00010591,estc
"Boyce, Samuel, -1775.",Boyce,Samuel,,,1775,,,,,,,1,0.00010591,estc
"Bladon, Samuel, d. 1799.",Bladon,Samuel,,,1799,,,,,,,1,0.00010591,estc
"Ancell, Samuel, d. 1802.",Ancell,Samuel,,,1802,,,,,,,1,0.00010591,estc
"Brunt, Samuel, pseud.",Brunt,Samuel,,,,,,,,,,1,0.00010591,estc
"Downes, Samuel",Downes,Samuel,,,,,,,,,,1,0.00010591,estc
"Shaw, Samuel, of Edinburgh.",Shaw,Samuel,,,,,,,,,,1,0.00010591,estc
"Smith, Samuel, lecturer of St. Albans.",Smith,Samuel,,,,,,,,,,1,0.00010591,estc
"Savage, Samuel Morton, 1721-1791.",Savage,Samuel Morton,,1721,1791,,,,,,,1,0.00010591,estc
"Ashby, Samuel.",Ashby,Samuel,,,,,,,,,,1,0.00010591,estc
"Cock, Samuel.",Cock,Samuel,,,,,,,,,,1,0.00010591,estc
"Colvil, Samuel.",Colvil,Samuel,,,,,,,,,,1,0.00010591,estc
"Cooke, Samuel.",Cooke,Samuel,,,,,,,,,,1,0.00010591,estc
"Hudson, Samuel.",Hudson,Samuel,,,,,,,,,,1,0.00010591,estc
"Moore, Samuel.",Moore,Samuel,,,,,,,,,,1,0.00010591,estc
"Ogden, Samuel.",Ogden,Samuel,,,,,,,,,,1,0.00010591,estc
"Shepherd, Samuel.",Shepherd,Samuel,,,,,,,,,,1,0.00010591,estc
"Strutt, Samuel.",Strutt,Samuel,,,,,,,,,,1,0.00010591,estc
"Sympson, Samuel.",Sympson,Samuel,,,,,,,,,,1,0.00010591,estc
"Scott, Sarah, 1723-1795.",Scott,Sarah,,1723,1795,,,,,,,1,0.00010591,estc
"Marlborough, Sarah Jennings Churchill, Duchess of, 1660-1744.",Churchill,Sarah Jennings,,1660,1744,,,,,,,1,0.00010591,estc
"Brant, Sebastian, 1458-1521.",Brant,Sebastian,,1458,1521,,,,,,,1,0.00010591,estc
"Janus, Secundus, 1511-1536.",Janus,Secundus,,1511,1536,,,,,,,1,0.00010591,estc
"Vauban, Sébastien Le Prestre de, 1633-1707.",Vauban,Sébastien Le Prestre de,,1633,1707,,,,,,,1,0.00010591,estc
"Hodson, Septimus.",Hodson,Septimus,,,,,,,,,,1,0.00010591,estc
"Propertius, Sextus.",Propertius,Sextus,,,,,,,,,,1,0.00010591,estc
"Diodorus, Siculus.",Diodorus,Siculus,,,,,,,,,,1,0.00010591,estc
"Simpson, Sidrach, 1600?-1655.",Simpson,Sidrach,, 1600?,1655,,,,,,,1,0.00010591,estc
"Ashe, Simeon, d. 1662.",Ashe,Simeon,,,1662,,,,,,,1,0.00010591,estc
"Moreau, Simeon, d. 1810.",Moreau,Simeon,,,1810,,,,,,,1,0.00010591,estc
"Tyssot de Patot, Simon, b. 1655.",Tyssot de Patot,Simon,,1655,,,,,,,,1,0.00010591,estc
"Ford, Simon, 1619?-1699.",Ford,Simon,, 1619?,1699,,,,,,,1,0.00010591,estc
"Lovat, Simon Fraser, Lord, 1667?-1747.",Fraser,Simon,, 1667?,1747,,,,,,,1,0.00010591,estc
"Linguet, Simon Nicolas Henri, 1736-1794.",Linguet,Simon Nicolas Henri,,1736,1794,,,,,,,1,0.00010591,estc
"Search, Simon.",Search,Simon,,,,,,,,,,1,0.00010591,estc
"Bethel, Slingsby, 1617-1697.",Bethel,Slingsby,,1617,1697,,,,,,,1,0.00010591,estc
"Loftus, Smyth.",Loftus,Smyth,,,,,,,,,,1,0.00010591,estc
"Jenyns, Soame, 1904-",Jenyns,Soame,,,1904,,,,,,,1,0.00010591,estc
"Lee, Sophia, 1750-1824.",Lee,Sophia,,1750,1824,,,,,,,1,0.00010591,estc
"Crowder, Stanley, d. 1798.",Crowder,Stanley,,,1798,,,,,,,1,0.00010591,estc
"Crisp, Stephen, 1628-1692.",Crisp,Stephen,,1628,1692,,,,,,,1,0.00010591,estc
"Storace, Stephen, 1762-1796.",Storace,Stephen,,1762,1796,,,,,,,1,0.00010591,estc
"Leake, Stephen Martin 1702-1773.",Leake,Stephen Martin,,1702,1773,,,,,,,1,0.00010591,estc
"Fovargue, Stephen.",Fovargue,Stephen,,,,,,,,,,1,0.00010591,estc
"Cogan, T. 1736-1818.",Cogan,T,,1736,1818,,,,,,,1,0.00010591,estc
"Tournay, T.",Tournay,T,,,,,,,,,,1,0.00010591,estc
"Underwood, T.",Underwood,T,,,,,,,,,,1,0.00010591,estc
"Cadell, T. (Thomas), 1742-1802.",Cadell,T (Thomas),,1742,1802,,,,,,,1,0.00010591,estc
"Christian, T. P.",Christian,T P,,,,,,,,,,1,0.00010591,estc
"Robinson, Tancred, Sir, d. 1748.",Robinson,Tancred,,,1748,,,,,,,1,0.00010591,estc
"Muilman, Teresia Constantia, 1709-1765.",Muilman,Teresia Constantia,,1709,1765,,,,,,,1,0.00010591,estc
"Alexander, the coppersmith.",Alexander,the coppersmith,,,,,,,,,,1,0.00010591,estc
"MacKenna, Theobald, d. 1808,",MacKenna,Theobald,,,1808,,,,,,,1,0.00010591,estc
"Whitfeild, Theodosia, fl. 1727.",Whitfeild,Theodosia,, fl. 1727.,,,,,,,,1,0.00010591,estc
"Evans, Theophilus, 1694-1767.",Evans,Theophilus,,1694,1767,,,,,,,1,0.00010591,estc
"Cibber, Theophilus, 1703-1758.",Cibber,Theophilus,,1703,1758,,,,,,,1,0.00010591,estc
"Lucas, Theophilus, fl. 1714.",Lucas,Theophilus,, fl. 1714.,,,,,,,,1,0.00010591,estc
"Rationalis, Theophilus, pseud.",Rationalis,Theophilus,,,,,,,,,,1,0.00010591,estc
"Milles, Tho. 1550?-1627?",Milles,Tho,,1550?,1627?,,,,,,,1,0.00010591,estc
"Goad, Thomas, 1576-1638.",Goad,Thomas,,1576,1638,,,,,,,1,0.00010591,estc
"Hobbes, Thomas, 1588-1679.",Hobbes,Thomas,,1588,1679,,,,,,,1,0.00010591,estc
"White, Thomas, 1593-1676.",White,Thomas,,1593,1676,,,,,,,1,0.00010591,estc
"Shepard, Thomas, 1605-1649.",Shepard,Thomas,,1605,1649,,,,,,,1,0.00010591,estc
"Herbert, Thomas, Sir, 1606-1682.",Herbert,Thomas,,1606,1682,,,,,,,1,0.00010591,estc
"Brooks, Thomas, 1608-1680.",Brooks,Thomas,,1608,1680,,,,,,,1,0.00010591,estc
"Long, Thomas, 1621-1707.",Long,Thomas,,1621,1707,,,,,,,1,0.00010591,estc
"Papillon, Thomas, 1623-1702.",Papillon,Thomas,,1623,1702,,,,,,,1,0.00010591,estc
"Leeds, Thomas Osborne, Duke of, 1631-1712.",Osborne,Thomas,,1631,1712,,,,,,,1,0.00010591,estc
"Tryon, Thomas, 1634-1703.",Tryon,Thomas,,1634,1703,,,,,,,1,0.00010591,estc
"Bainbrigg, Thomas, 1636-1703.",Bainbrigg,Thomas,,1636,1703,,,,,,,1,0.00010591,estc
"Rymer, Thomas, 1641-1713.",Rymer,Thomas,,1641,1713,,,,,,,1,0.00010591,estc
"Crenius, Thomas, 1648-1728.",Crenius,Thomas,,1648,1728,,,,,,,1,0.00010591,estc
"Lynford, Thomas, 1650-1724.",Lynford,Thomas,,1650,1724,,,,,,,1,0.00010591,estc
"D'Urfey, Thomas, 1653-1723.",D'Urfey,Thomas,,1653,1723,,,,,,,1,0.00010591,estc
"Baker, Thomas, 1656-1740.",Baker,Thomas,,1656,1740,,,,,,,1,0.00010591,estc
"Bray, Thomas, 1658-1730.",Bray,Thomas,,1658,1730,,,,,,,1,0.00010591,estc
"Story, Thomas, 1662-1742.",Story,Thomas,,1662,1742,,,,,,,1,0.00010591,estc
"Emlyn, Thomas, 1663-1741.",Emlyn,Thomas,,1663,1741,,,,,,,1,0.00010591,estc
"Gooch, Thomas, 1674-1754.",Gooch,Thomas,,1674,1754,,,,,,,1,0.00010591,estc
"Pyle, Thomas, 1674-1756.",Pyle,Thomas,,1674,1756,,,,,,,1,0.00010591,estc
"Ruddiman, Thomas, 1674-1757.",Ruddiman,Thomas,,1674,1757,,,,,,,1,0.00010591,estc
"Chalkley, Thomas, 1675-1741.",Chalkley,Thomas,,1675,1741,,,,,,,1,0.00010591,estc
"Hanmer, Thomas, Sir, 1677-1746.",Hanmer,Thomas,,1677,1746,,,,,,,1,0.00010591,estc
"Bradbury, Thomas, 1677-1759.",Bradbury,Thomas,,1677,1759,,,,,,,1,0.00010591,estc
"Symmes, Thomas, 1678-1725.",Symmes,Thomas,,1678,1725,,,,,,,1,0.00010591,estc
"Haywood, Thomas, 1678-1746.",Haywood,Thomas,,1678,1746,,,,,,,1,0.00010591,estc
"Prior, Thomas, 1681-1751.",Prior,Thomas,,1681,1751,,,,,,,1,0.00010591,estc
"Nettleton, Thomas, 1683-1742.",Nettleton,Thomas,,1683,1742,,,,,,,1,0.00010591,estc
"Mangey, Thomas, 1688-1755.",Mangey,Thomas,,1688,1755,,,,,,,1,0.00010591,estc
"Herring, Thomas, 1693-1757.",Herring,Thomas,,1693,1757,,,,,,,1,0.00010591,estc
"Gent, Thomas, 1693-1778.",Gent,Thomas,,1693,1778,,,,,,,1,0.00010591,estc
"Shaw, Thomas, 1694-1751.",Shaw,Thomas,,1694,1751,,,,,,,1,0.00010591,estc
"Martin, Thomas, 1697-1771.",Martin,Thomas,,1697,1771,,,,,,,1,0.00010591,estc
"Hervey, Thomas, 1699-1775.",Hervey,Thomas,,1699,1775,,,,,,,1,0.00010591,estc
"Amory, Thomas, 1701-1774.",Amory,Thomas,,1701,1774,,,,,,,1,0.00010591,estc
"Hayter, Thomas, 1702-1762.",Hayter,Thomas,,1702,1762,,,,,,,1,0.00010591,estc
"Scott, Thomas, 1705-1775.",Scott,Thomas,,1705,1775,,,,,,,1,0.00010591,estc
"Flower, Thomas, 1706-1767.",Flower,Thomas,,1706,1767,,,,,,,1,0.00010591,estc
"Phillips, Thomas 1708-1774.",Phillips,Thomas,,1708,1774,,,,,,,1,0.00010591,estc
"Hartley, Thomas, 1708-1784.",Hartley,Thomas,,1708,1784,,,,,,,1,0.00010591,estc
"Mercer, Thomas, b. 1709.",Mercer,Thomas,,1709,,,,,,,,1,0.00010591,estc
"Reid, Thomas, 1710-1796.",Reid,Thomas,,1710,1796,,,,,,,1,0.00010591,estc
"Hutchinson, Thomas, 1711-1780.",Hutchinson,Thomas,,1711,1780,,,,,,,1,0.00010591,estc
"Bond, Thomas, 1712-1784.",Bond,Thomas,,1712,1784,,,,,,,1,0.00010591,estc
"Balguy, Thomas, 1716-1795.",Balguy,Thomas,,1716,1795,,,,,,,1,0.00010591,estc
"Wagstaffe, Thomas, 1724-1804.",Wagstaffe,Thomas,,1724,1804,,,,,,,1,0.00010591,estc
"Tyers, Thomas, 1726-1787.",Tyers,Thomas,,1726,1787,,,,,,,1,0.00010591,estc
"Hull, Thomas, 1728-1808.",Hull,Thomas,,1728,1808,,,,,,,1,0.00010591,estc
"Longman, Thomas 1731-1797.",Longman,Thomas,,1731,1797,,,,,,,1,0.00010591,estc
"Rumbold, Thomas, Sir, bart., 1736-1791.",Rumbold,Thomas,,1736,1791,,,,,,,1,0.00010591,estc
"Letchworth, Thomas, 1738-1784.",Letchworth,Thomas,,1738,1784,,,,,,,1,0.00010591,estc
"Falconer, Thomas, 1738-1792.",Falconer,Thomas,,1738,1792,,,,,,,1,0.00010591,estc
"Percival, Thomas, 1740-1804.",Percival,Thomas,,1740,1804,,,,,,,1,0.00010591,estc
"Tomkins, Thomas, 1743-1816,",Tomkins,Thomas,,1743,1816,,,,,,,1,0.00010591,estc
"Effingham, Thomas Howard, 3d earl of, 1746-1791.",Howard,Thomas,,1746,1791,,,,,,,1,0.00010591,estc
"Day, Thomas, 1748-1789.",Day,Thomas,,1748,1789,,,,,,,1,0.00010591,estc
"Spence, Thomas, 1750-1814.",Spence,Thomas,,1750,1814,,,,,,,1,0.00010591,estc
"Erskine, Thomas, Baron, 1750-1823.",Erskine,Thomas,,1750,1823,,,,,,,1,0.00010591,estc
"Chatterton, Thomas, 1752-1770.",Chatterton,Thomas,,1752,1770,,,,,,,1,0.00010591,estc
"Payne, Thomas 1752-1831.",Payne,Thomas,,1752,1831,,,,,,,1,0.00010591,estc
"Bowdler, Thomas, 1754-1825.",Bowdler,Thomas,,1754,1825,,,,,,,1,0.00010591,estc
"Rennell, Thomas, 1754-1840.",Rennell,Thomas,,1754,1840,,,,,,,1,0.00010591,estc
"Busby, Thomas, 1755-1838.",Busby,Thomas,,1755,1838,,,,,,,1,0.00010591,estc
"Taylor, Thomas, 1758-1835,",Taylor,Thomas,,1758,1835,,,,,,,1,0.00010591,estc
"Keith, Thomas, 1759-1824.",Keith,Thomas,,1759,1824,,,,,,,1,0.00010591,estc
"Park, Thomas, 1759-1834.",Park,Thomas,,1759,1834,,,,,,,1,0.00010591,estc
"Russell, Thomas, 1762-1788.",Russell,Thomas,,1762,1788,,,,,,,1,0.00010591,estc
"Monro, Thomas, 1764-1815.",Monro,Thomas,,1764,1815,,,,,,,1,0.00010591,estc
"Muir, Thomas, 1765-1798.",Muir,Thomas,,1765,1798,,,,,,,1,0.00010591,estc
"Comber, Thomas, 1765-1835.",Comber,Thomas,,1765,1835,,,,,,,1,0.00010591,estc
"Hoccleve, Thomas, 1370?-1450?",Hoccleve,Thomas,, 1370?,1450?,,,,,,,1,0.00010591,estc
"Elyot, Thomas, Sir, 1490?-1546.",Elyot,Thomas,, 1490?,1546,,,,,,,1,0.00010591,estc
"Skinner, Thomas, 1629?-1679.",Skinner,Thomas,, 1629?,1679,,,,,,,1,0.00010591,estc
"Tomkins, Thomas, 1637?-1675.",Tomkins,Thomas,, 1637?,1675,,,,,,,1,0.00010591,estc
"Shadwell, Thomas, 1642?-1692.",Shadwell,Thomas,, 1642?,1692,,,,,,,1,0.00010591,estc
"Shadwell, Thomas, 1642?-1692.",Shadwell,Thomas,, 1642?,1692,,,,,,,1,0.00010591,estc
"Goodwin, Thomas, 1650?-1716?",Goodwin,Thomas,, 1650?,1716?,,,,,,,1,0.00010591,estc
"Crosby, Thomas, 1685?-1750?",Crosby,Thomas,, 1685?,1750?,,,,,,,1,0.00010591,estc
"Clarke, Thomas, accountant.",Clarke,Thomas,,,,,,,,,,1,0.00010591,estc
"Dawson, Thomas, D. D.",Dawson,Thomas,,,,,,,,,,1,0.00010591,estc
"Douglas, Thomas, fl. 1661.",Douglas,Thomas,, fl. 1661.,,,,,,,,1,0.00010591,estc
"Hobson, Thomas, b. 1713 or 14.",Hobson,Thomas,,1713 or 14.,,,,,,,,1,0.00010591,estc
"Barnett, Thomas, b. ca. 1677.",Barnett,Thomas,,ca. 1677.,,,,,,,,1,0.00010591,estc
"Rogers, Thomas, d. 1616.",Rogers,Thomas,,,1616,,,,,,,1,0.00010591,estc
"Walkington, Thomas, -1621.",Walkington,Thomas,,,1621,,,,,,,1,0.00010591,estc
"Beard, Thomas, d. 1632.",Beard,Thomas,,,1632,,,,,,,1,0.00010591,estc
"Crawfurd, Thomas d. 1662.",Crawfurd,Thomas,,,1662,,,,,,,1,0.00010591,estc
"Freke, Thomas, d. 1716.",Freke,Thomas,,,1716,,,,,,,1,0.00010591,estc
"Bisse, Thomas, d. 1731.",Bisse,Thomas,,,1731,,,,,,,1,0.00010591,estc
"Morgan, Thomas, d. 1743.",Morgan,Thomas,,,1743,,,,,,,1,0.00010591,estc
"Barnardiston, Thomas, d. 1752.",Barnardiston,Thomas,,,1752,,,,,,,1,0.00010591,estc
"Fitzgerald, Thomas d. 1752.",Fitzgerald,Thomas,,,1752,,,,,,,1,0.00010591,estc
"Bayes, Thomas, d. 1761.",Bayes,Thomas,,,1761,,,,,,,1,0.00010591,estc
"Comber, Thomas, d. 1778.",Comber,Thomas,,,1778,,,,,,,1,0.00010591,estc
"Dilworth, Thomas, d. 1780.",Dilworth,Thomas,,,1780,,,,,,,1,0.00010591,estc
"Dickens, Thomas, d. 1789.",Dickens,Thomas,,,1789,,,,,,,1,0.00010591,estc
"Robertson, Thomas, d. 1799.",Robertson,Thomas,,,1799,,,,,,,1,0.00010591,estc
"Stone, Thomas, d. 1815.",Stone,Thomas,,,1815,,,,,,,1,0.00010591,estc
"Witherby, Thomas, d. 1830.",Witherby,Thomas,,,1830,,,,,,,1,0.00010591,estc
"Newton, Thomas, d. 1843.",Newton,Thomas,,,1843,,,,,,,1,0.00010591,estc
"Hitt, Thomas, d. 1770?",Hitt,Thomas,,,1770?,,,,,,,1,0.00010591,estc
"Osborne, Thomas, bookseller, London.",Osborne,Thomas,,,,,,,,,,1,0.00010591,estc
